2007-03-25 13:16:59.587  0.055   37.231  0.2  136.754  0.4    8.9  0.4   2.0
2007-03-25 13:19:13.415  0.051   37.222  0.2  136.695  0.3    9.1  0.2   2.8
2007-03-25 13:22:10.092  0.085   37.205  0.3  136.654  0.5    9.2  0.5   2.3
2007-03-25 13:22:43.681  0.067   37.255  0.3  136.745  0.4   11.2  0.5   2.5
2007-03-25 13:23:07.004  0.081   37.215  0.3  136.616  0.5    6.7  0.5   3.3
2007-03-25 13:24:13.005  0.132   38.237  1.0  141.543  0.9   61.5  0.9   2.0
2007-03-25 13:28:53.436  0.044   37.201  0.1  136.595  0.3    6.0  0.3   3.0
2007-03-25 13:31:41.127  0.064   37.184  0.2  136.501  0.4    5.9  0.6   2.8
2007-03-25 13:34:17.741  0.059   37.240  0.2  136.746  0.4   11.3  0.3   2.1
2007-03-25 13:34:45.458  0.016   35.108  0.1  132.759  0.1    9.5  0.4   1.3
2007-03-25 13:35:31.995  0.047   37.239  0.2  136.665  0.3    6.2  0.3   2.4
2007-03-25 13:36:39.817  0.058   37.220  0.2  136.738  0.4   10.0  0.4   2.0
2007-03-25 13:37:57.220  0.251   37.236  0.8  136.678  1.3    5.0  0.0   2.7
2007-03-25 13:45:00.900  0.072   37.218  0.3  136.721  0.5    9.7  0.5   2.1
2007-03-25 13:49:56.223  0.045   37.228  0.2  136.727  0.3   10.5  0.3   3.0
2007-03-25 13:53:07.880  0.085   37.242  0.4  136.810  0.6   11.1  0.7   2.1
2007-03-25 13:54:53.547  0.030   37.222  0.1  136.713  0.2   10.7  0.2   3.1
2007-03-25 13:56:18.407  0.037   37.215  0.1  136.688  0.2    9.3  0.2   3.2
2007-03-25 13:59:19.825  0.070   34.380  0.3  139.932  0.6   37.1  0.7   3.3
2007-03-25 14:02:07.324  0.068   37.240  0.3  136.729  0.4   10.4  0.5   2.5
2007-03-25 14:04:50.431  0.052   36.070  0.3  140.484  0.3   16.1  0.6   1.8
2007-03-25 14:05:03.007  0.046   37.237  0.2  136.760  0.3   10.3  0.3   2.6
2007-03-25 14:06:22.603  0.299   37.227  1.3  136.681  1.8   22.0  2.0   3.0
2007-03-25 14:08:56.962  0.200   37.296  0.7  136.780  0.8   11.4  1.6   2.1
2007-03-25 14:11:17.158  0.313   35.862  1.1  140.620  1.3   46.4  2.9   2.9
2007-03-25 14:16:53.470  0.031   37.284  0.1  136.758  0.2    8.7  0.3   3.5
2007-03-25 14:19:48.635  0.032   34.074  0.3  136.485  0.1   30.6  0.3   2.3
2007-03-25 14:20:43.234  0.048   37.292  0.2  136.706  0.3    6.3  0.4   2.5
2007-03-25 14:21:04.171  0.038   37.222  0.1  136.606  0.2    5.3  0.3   4.1
2007-03-25 14:21:59.374  0.217   37.234  0.7  136.634  1.2    4.0  1.6   2.9
2007-03-25 14:25:24.857  0.094   35.683  0.5  140.141  0.5   66.8  0.8   2.2
2007-03-25 14:27:50.045  0.086   37.227  0.3  136.734  0.6   10.4  0.5   2.2
2007-03-25 14:33:57.029  0.057   37.216  0.2  136.697  0.4   10.6  0.3   2.4
2007-03-25 14:34:14.698  0.084   36.292  0.5  141.023  0.8   45.3  1.0   1.9
2007-03-25 14:36:25.255  0.041   37.240  0.1  136.682  0.3    8.4  0.3   2.4
2007-03-25 14:39:55.909  0.068   37.212  0.2  136.688  0.4    9.1  0.3   2.1
2007-03-25 14:41:02.630  0.036   37.233  0.1  136.718  0.2   10.3  0.2   3.2
2007-03-25 14:44:25.945  0.084   37.189  0.3  136.646  0.5    9.6  0.4   2.3
2007-03-25 14:44:49.749  0.089   36.669  0.5  141.226  0.8   46.9  1.1   3.1
2007-03-25 14:47:49.870  0.060   37.239  0.2  136.700  0.3    4.3  0.7   2.2
2007-03-25 14:50:38.725  0.053   37.222  0.2  136.632  0.3    6.8  0.3   2.4
2007-03-25 14:54:18.137  0.095   37.195  0.3  136.655  0.6    9.5  0.5   2.8
2007-03-25 14:54:45.175  0.260   42.391  2.3  144.592  1.6   58.2  3.3   2.3
2007-03-25 14:55:15.974  0.365   37.169  0.6  136.646  1.4    3.6  6.0   3.3
2007-03-25 14:56:24.468  0.033   37.231  0.1  136.600  0.2    5.9  0.3   2.5
2007-03-25 15:01:53.427  0.054   37.215  0.2  136.702  0.3   10.6  0.3   2.3
2007-03-25 15:06:00.731  0.023   32.552  0.1  130.881  0.2    3.3  0.6   1.5
2007-03-25 15:07:25.027  0.040   37.258  0.2  136.715  0.2    6.9  0.3   2.8
2007-03-25 15:12:59.754  0.069   37.233  0.2  136.666  0.4    7.5  0.3   2.4
2007-03-25 15:13:38.645  0.148   37.217  0.6  136.603  0.8    5.9  0.8   1.8
2007-03-25 15:14:55.319  0.068   37.242  0.2  136.617  0.4    3.8  0.5   2.7
2007-03-25 15:17:35.596  0.052   37.224  0.2  136.748  0.3    9.9  0.3   2.0
2007-03-25 15:24:39.036  0.062   37.221  0.3  136.722  0.4   10.9  0.3   2.2
2007-03-25 15:26:21.108  0.149   37.244  0.6  136.786  0.8    9.9  1.2   2.3
2007-03-25 15:26:58.975  0.042   37.209  0.1  136.590  0.2    4.1  0.3   3.5
2007-03-25 15:28:35.115  0.109   37.212  0.3  136.674  0.7   10.5  0.5   2.0
2007-03-25 15:33:25.986  0.100   37.216  0.6  136.651  0.7    5.0  0.8   2.3
2007-03-25 15:33:42.235  0.066   32.589  0.3  129.841  0.6   10.9  0.7   1.5
2007-03-25 15:34:00.177  0.041   37.249  0.1  136.619  0.2    3.3  0.3   3.1
2007-03-25 15:35:23.807  0.047   37.223  0.2  136.713  0.3   10.7  0.3   1.8
2007-03-25 15:36:15.546  0.042   37.291  0.2  136.733  0.3    7.6  0.4   2.4
2007-03-25 15:42:02.196  0.064   37.246  0.2  136.698  0.4    9.0  0.3   2.3
2007-03-25 15:42:47.943  0.123   37.169  0.5  136.715  0.7   14.1  0.8   2.4
2007-03-25 15:43:30.710  0.028   37.294  0.1  136.770  0.2    8.5  0.3   4.3
2007-03-25 15:46:24.520  0.117   37.226  0.4  136.622  0.7    4.6  0.8   2.4
2007-03-25 15:48:32.244  0.063   37.267  0.3  136.696  0.4    8.2  0.4   1.7
2007-03-25 15:49:58.035  0.066   37.288  0.3  136.773  0.4    9.2  0.7   2.1
2007-03-25 15:51:30.995  0.005   37.294  0.0  136.772  0.0    8.9  0.1   2.1
2007-03-25 15:51:52.332  0.061   37.219  0.2  136.712  0.3   10.4  0.3   2.7
2007-03-25 15:52:07.273  0.082   37.248  0.3  136.760  0.3   11.7  0.5   2.2
2007-03-25 15:55:59.898  0.136   37.332  0.5  136.717  1.0   45.0  1.4   2.8
2007-03-25 15:57:00.310  0.019   37.227  0.1  136.740  0.1   10.9  0.1   3.7
2007-03-25 16:00:40.582  0.298   37.276  1.1  136.682  1.7    7.3  2.0   3.3
2007-03-25 16:04:40.708  0.115   37.242  0.4  136.628  0.7    6.3  0.6   2.4
2007-03-25 16:05:06.810  0.075   37.213  0.3  136.708  0.5   10.4  0.4   3.0
2007-03-25 16:06:22.485  0.239   36.776  1.1  136.785  1.5   14.8  4.0   1.5
2007-03-25 16:12:35.319  0.041   36.083  0.2  138.026  0.2    8.6  0.4   1.0
2007-03-25 16:14:12.757  0.034   37.275  0.1  136.707  0.2    7.7  0.2   2.9
2007-03-25 16:14:18.428  0.078   35.586  0.4  139.388  0.3   27.7  0.7   1.6
2007-03-25 16:15:56.669  0.051   37.781  0.3  138.427  0.2   18.2  0.7   2.4
2007-03-25 16:19:31.305  0.093   37.192  0.3  136.632  0.6   13.6  0.6   2.6
2007-03-25 16:22:46.859  0.051   37.283  0.2  136.730  0.3    8.5  0.3   2.2
2007-03-25 16:23:44.823  0.100   37.266  0.4  136.789  0.6   11.4  0.8   2.2
2007-03-25 16:24:32.191  0.352   36.210  1.3  139.960  1.4   20.6  4.4   1.4
2007-03-25 16:26:01.775  0.066   36.974  0.5  136.868  0.9    7.8  1.1   1.7
2007-03-25 16:26:22.103  0.094   42.931  0.8  144.846  0.6   60.5  0.6   2.4
2007-03-25 16:29:22.987  0.081   37.225  0.3  136.651  0.4    3.6  0.5   2.8
2007-03-25 16:32:12.333  0.088   37.252  0.4  136.714  0.5   10.4  0.4   2.1
2007-03-25 16:33:42.734  0.037   37.281  0.2  136.735  0.2    9.1  0.3   2.0
2007-03-25 16:36:24.054  0.036   37.274  0.1  136.690  0.2    6.6  0.3   3.1
2007-03-25 16:36:47.985  0.069   35.978  0.3  137.077  0.4    2.0  2.8   1.9
2007-03-25 16:37:48.064  0.066   37.225  0.3  136.723  0.4    9.8  0.4   2.4
2007-03-25 16:39:02.081  0.013   37.161  0.0  136.633  0.1   10.0  0.1   3.0
