20060704 0132 40.65 36 50.63 121 34.55   5.30   2.85 75  45  2.0 0.13  0.2  0.3  D 145 60  30  0.23  78  0.27 0.62 0.08  15 28 20    21525684
20060704 0159 26.28 37 43.42 122  7.56   8.34   2.52111  21  1.0 0.18  0.1  0.4  D  50 90-150  0.10  90  0.15 0.65 0.10   8 20 50    21525682
20060705 0654 17.49 37 49.72 122 35.80   4.70   2.12 40  88  5.0 0.11  0.2  0.3  D 330 65 -50  0.24  39  0.37 0.42 0.05  20 28 45    21525888
20060709 0755 25.60 36 35.58 121 11.42   5.27   2.85 68  35  2.0 0.05  0.1  0.3  D 125 50 -10  0.12  85  0.17 0.57 0.07   5 28 10    21526510
20060709 2220  1.64 36 28.11 121  2.90   5.99   2.15 49  57  5.0 0.05  0.1  0.4  D  50 90 120  0.17  57  0.23 0.49 0.05  10 13 55    21526592
20060709 2220  1.64 36 28.11 121  2.90   5.99   2.15 49  57  5.0 0.05  0.1  0.4  D 140 90 -70  0.17  57  0.22 0.52 0.05  13  5 40 *  21526592
20060712 0719 48.55 36 59.69 121  5.45   1.69   2.77 66  95  3.0 0.09  0.2  0.4  D 290 80 -20  0.13  96  0.18 0.56 0.15  10 23 30C   21526852
20060714 0247 38.83 37 22.32 121 34.27   7.28   2.17 68  80  4.0 0.11  0.1  0.3  D   0 80 -50  0.16  66  0.23 0.64 0.09  20 15 25    30230723
20060714 0247 38.83 37 22.32 121 34.27   7.28   2.17 68  80  4.0 0.11  0.1  0.3  D  85 90-130  0.18  66  0.24 0.67 0.09  23 28 30 *  30230723
20060715 0509  8.50 36 58.04 121 36.43   5.13   2.53 76  27  2.0 0.12  0.2  0.3  D 120 65  40  0.09  90  0.13 0.68 0.04   8 18 25    21527352
20060715 1355 53.75 36 58.13 121 36.45   5.31   2.00 63  27  3.0 0.12  0.2  0.4  D 115 60  30  0.14  67  0.19 0.67 0.01  13 33 40    21527390
20060715 1355 53.75 36 58.13 121 36.45   5.31   2.00 63  27  3.0 0.12  0.2  0.4  D  20 55-180  0.14  67  0.19 0.68 0.01  13 43 30C*  21527390
20060717 0356 48.04 37 11.98 121 43.30   7.20   2.94121  62  5.0 0.12  0.1  0.2  D  30 90 -80  0.17 118  0.22 0.48 0.01  23 10 15    21527657
20060718 1727 36.81 36 37.18 121 13.45   5.00   2.15 43  26  6.0 0.04  0.1  0.5  D 135 70 -10  0.10  43  0.16 0.69 0.07  10 43 35    21527875
20060718 1852 19.70 37 14.43 121 37.68   5.06   3.08 82  80  5.0 0.07  0.1  0.2  D 155 30  20  0.10  89  0.15 0.50 0.15   8 23 15    21527897
20060718 2021 35.99 36 55.78 121 25.78   7.20   2.05 64  28  6.0 0.08  0.1  0.4  D 145 45 -40  0.15  63  0.20 0.60 0.00  13 23 20    21527907
20060723 0732 36.19 36 27.03 121  1.16   0.48   2.15 25 139  3.0 0.08  0.4  0.8  D 145 60 -10  0.09  29  0.16 0.60 0.00  13 30 15    21528622
20060725 0415 52.15 37  5.53 121 29.31   3.05   2.35 68  71  4.0 0.06  0.1  0.2  D  10 70  30  0.08  65  0.14 0.60 0.05  13 33 40C   21528997
20060726 1339 35.40 36 49.78 121 33.28   4.87   2.44 62  37  2.0 0.12  0.2  0.2  D 140 65  50  0.20  59  0.26 0.64 0.08  15 15 30    21529181
20060726 1950 59.33 36 37.90 121 14.95  10.23   2.76 67  39  6.0 0.06  0.1  0.2  D 130 80 -10  0.19  85  0.24 0.64 0.08   5 30 20    21529225
20060726 1950 59.33 36 37.90 121 14.95  10.23   2.76 67  39  6.0 0.06  0.1  0.2  D 220 50-140  0.20  85  0.25 0.56 0.08  13 28 30 *  21529225
20060727 0921 36.18 36 55.18 121 40.01  10.85   2.55 77  48  1.0 0.09  0.1  0.3  D 235 35 160  0.29  89  0.33 0.54 0.06  10 23 30    21529277
20060727 0921 36.18 36 55.18 121 40.01  10.85   2.55 77  48  1.0 0.09  0.1  0.3  D 180 15  80  0.31  89  0.35 0.48 0.06  13 13 10C*  21529277
20060802 0842 51.16 36 39.61 121 17.14   7.72   2.68 68  31  1.0 0.06  0.1  0.2  D 315 80  30  0.19  86  0.23 0.65 0.08   5 23 30    21530246
20060802 2012  1.34 36 48.51 121 31.87   6.71   2.72 64  46  3.0 0.07  0.1  0.3  D 220 55 170  0.19  86  0.23 0.68 0.06  13 30 35    21530324
20060803 0522 14.77 36 39.53 121 16.94   7.42   2.89 62  45  1.0 0.06  0.1  0.3  D 130 80 -10  0.17  80  0.21 0.65 0.09   5 28 35    21530398
20060803 1348 49.57 36 42.96 121 11.03   1.04   2.07 34  51  6.0 0.18  0.4  3.7  D  90 40 -90  0.10  30  0.16 0.50 0.00  18  5 20    21530446
20060805 0803 40.65 36 47.46 121 31.72  10.63   2.72 75  43  4.0 0.12  0.2  0.3  D 210 50 150  0.16  91  0.20 0.64 0.03  10 20 30    21530745
20060805 0803 40.65 36 47.46 121 31.72  10.63   2.72 75  43  4.0 0.12  0.2  0.3  D 145 35  40  0.18  91  0.22 0.58 0.03  10 15 20 *  21530745
20060807 1424 46.15 36 35.16 121 11.32   6.82   2.01 34  34  1.0 0.06  0.2  0.4  D 230 50-170  0.05  38  0.12 0.69 0.00  10 38 30    21531100
20060807 1639 56.09 37 53.33 122 14.22   6.67   2.05 57  50  1.0 0.07  0.1  0.2  D 160 45  30  0.13  53  0.20 0.59 0.02  10 23 30    21531150
20060807 1639 56.09 37 53.33 122 14.22   6.67   2.05 57  50  1.0 0.07  0.1  0.2  D 220 70 150  0.15  53  0.22 0.69 0.02  10 30 45 *  21531150
20060810 0320 51.49 37 26.10 121 31.52   6.48   2.80 90  66  4.0 0.15  0.2  0.4  D 240 75 150  0.17 103  0.21 0.64 0.12   8 18 25    21531662
20060811 2022 11.27 36 47.32 121 30.74   7.51   2.09 49  40  3.0 0.07  0.2  0.3  D 215 40 160  0.07  50  0.12 0.64 0.14   5 20 35    21531920
20060814 0126 45.84 37 12.75 122  6.77  12.99   2.07 47  64  5.0 0.10  0.2  0.5  D 215 65  80  0.05  46  0.10 0.55 0.15  13 10 20    21532238
20060814 1305  4.67 37 54.75 122  7.13  15.30   2.44 85  41  2.0 0.15  0.2  0.3  D 165 55   0  0.12  73  0.17 0.59 0.08  10 25 15    21532312
20060815 0219  7.03 36  0.47 121 28.00  16.97   2.43 52 170 15.0 0.15  0.4  0.3  D 150 75  30  0.05  51  0.11 0.65 0.06  13 25 25    21532438
20060817 0218 44.05 36 35.31 121 11.74   8.51   2.01 31  35  2.0 0.05  0.2  0.5  D 230 60-150  0.01  29  0.06 0.66 0.14  10 25 30    21532715
20060817 0544  6.22 36 47.43 121 31.84  10.86   2.95 75  44  4.0 0.13  0.2  0.4  D 325 70  40  0.21 100  0.25 0.62 0.07  13 30 20    21532735
20060817 1258 20.17 37 53.33 122 14.61   7.26   2.99117  35  2.0 0.16  0.1  0.2  D 160 45  40  0.08 107  0.12 0.52 0.17  13  5 20    21532773
20060817 1258 20.17 37 53.33 122 14.61   7.26   2.99117  35  2.0 0.16  0.1  0.2  D 225 80 140  0.14 107  0.18 0.59 0.17   8 13 20C*  21532773
20060820 2216 31.15 36 36.39 121 12.96   9.28   2.32 47  28  4.0 0.06  0.2  0.4  D 230 45-120  0.11  52  0.15 0.53 0.10   8 15 20    21533262
20060821 1620 55.66 36 30.95 121  5.89   5.71   2.44 47  47  2.0 0.06  0.1  0.4  D  50 85-130  0.15  54  0.20 0.56 0.07   8 15 50    21533338
20060821 1620 55.66 36 30.95 121  5.89   5.71   2.44 47  47  2.0 0.06  0.1  0.4  D 135 75 -20  0.17  54  0.22 0.67 0.07   5 20 25 *  21533338
20060824 0050  8.38 37 53.30 122 14.44   7.28   2.75 98  32  1.0 0.15  0.1  0.2  D 150 45  30  0.05  83  0.09 0.56 0.11   5  8 15    21533706
20060824 0852  9.66 37 53.21 122 14.45   6.78   2.42 92  34  1.0 0.13  0.1  0.2  D 135 65  10  0.04  70  0.09 0.66 0.06  10 30 30    21533750
20060902 1126 32.16 37 26.24 121 31.56   6.52   2.63 93  65  4.0 0.13  0.2  0.4  D  65 90-140  0.11 103  0.16 0.66 0.11  15 23 30    21535057
20060905 0331 16.92 36 43.59 121 22.68   2.95   2.06 28 131  4.0 0.07  0.3  0.4  D 205 65 100  0.14  28  0.20 0.44 0.04   8 10 15    21535522
20060906 0924  1.53 37 16.02 121 39.10   3.21   2.15 71  70  8.0 0.10  0.1  0.6  D 155 50  40  0.12  67  0.18 0.66 0.04  10 10 30C   21535678
20060906 1404 36.00 36 39.64 121 17.20   7.69   2.17 30  78  1.0 0.04  0.2  0.4  D 330 85  30  0.17  33  0.23 0.65 0.12  10 35 30C   21535708
20060909 0000 58.48 36 46.84 121 24.48   9.64   2.03 52  30  4.0 0.13  0.2  0.4  D 220 15  90  0.07  50  0.12 0.40 0.04  10  5 10    21536073
20060909 0032 48.35 36 46.92 121 24.51   9.52   2.31 44  31  4.0 0.13  0.3  0.5  D 230 15 100  0.09  39  0.13 0.43 0.97   8  8  5    40188923
20060909 0035 47.44 36 47.05 121 24.58   9.51   2.01 54  28  4.0 0.12  0.2  0.4  D 190 15  80  0.10  54  0.15 0.53 0.06  20 10 20C   21536096
20060909 0042 50.10 36 47.17 121 24.62  10.04   2.68 66  27  4.0 0.13  0.2  0.3  D 140 50  30  0.17  64  0.22 0.56 0.02  20 28 20    21536099
20060913 0149 23.67 36 34.16 121  5.77   9.05   2.68 61  32  5.0 0.10  0.1  0.3  D 260 75 140  0.11  73  0.16 0.61 0.08  10 20 30    21536925
20060915 1704 44.89 36 27.21 121  0.20   8.45   3.09 73  64  3.0 0.09  0.2  0.3  L 165 40  40  0.14 105  0.18 0.51 0.16   8 13 15    21537448
20060915 2252 19.94 36 27.14 121  0.19   7.39   2.10 34  86  3.0 0.09  0.2  0.5  D 165 70  50  0.07  31  0.15 0.61 0.00  15 13 20C   21537472
20060916 1850 56.84 36 26.22 121  0.73   7.03   3.19 80  53  1.0 0.09  0.1  0.3  L 140 45   0  0.09 126  0.13 0.47 0.17   8 13 10C   21537594
20060922 0922 12.27 36 27.38 121  0.58   8.32   2.08 51  62  4.0 0.08  0.2  0.6  D 335 80  20  0.16  55  0.22 0.74 0.02  15 45 50    21538372
20060922 0922 12.27 36 27.38 121  0.58   8.32   2.08 51  62  4.0 0.08  0.2  0.6  D  65 75-120  0.16  55  0.22 0.60 0.02  18 20 20 *  21538372
20060922 2134  5.15 36 32.33 121  7.37   3.33   2.10 33  61  5.0 0.04  0.1  0.4  D 320 80  10  0.11  33  0.18 0.65 0.03   8 35 35C   21538458
20060924 2341 43.51 37 51.35 122  1.00  14.86   2.54 80  50  2.0 0.13  0.2  0.3  D  70 90 170  0.05  68  0.10 0.75 0.04  13 45 40    21538755
20060925 0259 58.38 36 38.69 121 15.65   5.97   2.72 65  40  3.0 0.05  0.1  0.4  D 135 85  10  0.20  87  0.24 0.71 0.09   8 38 25    21538783
20060926 1944 27.90 36 59.48 121 39.42   5.51   2.14 61  37  6.0 0.08  0.1  0.3  D 120 80  20  0.15  66  0.21 0.71 0.06  20 35 40    21539026
20060928 1523 39.83 37 36.26 122  0.18   5.38   2.00 57  29  3.0 0.11  0.1  0.3  D 160 45  20  0.06  57  0.12 0.59 0.09  13 33 30    21539376
20060928 1523 39.83 37 36.26 122  0.18   5.38   2.00 57  29  3.0 0.11  0.1  0.3  D 240 85 180  0.06  57  0.13 0.74 0.09  15 35 30 *  21539376
20061006 2258 22.00 37 22.25 121 43.97   6.14   2.14 70  29  3.0 0.05  0.1  0.3  D 225 85 120  0.03  64  0.09 0.60 0.02  18 15 55    21541075
20061012 1139 16.78 36 38.70 121 15.49   4.47   2.36 58  40  3.0 0.04  0.1  0.3  D 315 85  20  0.11  60  0.16 0.72 0.05  10 35 30    30230931
20061012 1146 27.28 36 38.68 121 15.55   4.46   2.04 47  40  3.0 0.04  0.1  0.3  D 135 90  50  0.12  47  0.17 0.53 0.00   8 10 60    21542242
20061020 1209  0.47 36 34.26 121  9.85   3.04   2.38 45  45  2.0 0.04  0.1  0.2  D 135 80  20  0.04  45  0.13 0.70 0.04  15 38 30    21543781
20061023 0217  4.74 36 45.45 121 15.76  10.11   2.03 54  47  7.0 0.08  0.1  0.3  D 230 55 100  0.24  59  0.29 0.56 0.02  23 13 20    21544539
20061024 1909 17.41 37 41.35 122 32.56   7.79   2.14 47 110  8.0 0.06  0.2  0.6  D 230 85 -90  0.17  32  0.32 0.31 0.00  33  5 65C   21544889
20061025 1749 34.64 36 28.34 121  2.84   2.09   2.24 31  94  5.0 0.06  0.2  0.5  D 175 40  70  0.03  29  0.09 0.55 0.03  20 15 30C   21545019
20061027 1051 20.58 37  7.73 121 31.68   8.17   2.12 76  61  2.0 0.05  0.1  0.3  D 215 60 120  0.15  80  0.19 0.56 0.09  13 18 15    21545317
20061031 1310 29.17 36 40.35 121 17.58   3.06   2.14 38  66  2.0 0.06  0.2  0.3  D 290 55 -30  0.08  29  0.14 0.61 0.97  10 35 20C   40190498
20061031 1310 29.17 36 40.35 121 17.58   3.06   2.14 38  66  2.0 0.06  0.2  0.3  D  65 45-120  0.08  29  0.13 0.56 0.97  18 15 10C*  40190498
20061106 1057 53.58 37 20.78 121 43.28   1.94   2.00 55  36  5.0 0.07  0.1  0.4  D 235 65 170  0.15  49  0.22 0.65 0.27  18 25 30    21546912
20061106 1641 24.97 37 52.91 122 14.77  10.60   2.03 43  51  1.0 0.09  0.2  0.3  D 255 80-170  0.07  31  0.12 0.72 0.94  18 35 30    51175737
20061106 1641 24.97 37 52.91 122 14.77  10.60   2.03 43  51  1.0 0.09  0.2  0.3  D  65 90-180  0.08  31  0.13 0.75 0.94  20 15 10C*  51175737
20061106 1642 28.79 36 39.72 121 16.89   4.38   2.02 40  29  1.0 0.04  0.1  0.4  D 130 40 -10  0.10  40  0.19 0.57 0.05  10 40 25C   21546950
20061110 0654 11.72 36 29.75 121  4.36   4.99   2.43 52  52  2.0 0.04  0.1  0.2  D 230 40-150  0.04  49  0.12 0.58 0.10  13 40 30    21547470
20061110 2028 58.93 36 29.73 121  4.39   4.87   2.11 44  52  2.0 0.05  0.2  0.3  D 225 45-160  0.03  43  0.10 0.63 0.00  15 45 40    21547530
20061111 0621 32.96 37 50.91 121 59.90   9.49   2.78101  48  1.0 0.13  0.1  0.2  D 155 80   0  0.04  92  0.09 0.70 0.04  10 38 25    21547598
20061111 1144 20.76 37 22.87 121 46.30   1.27   2.72118  24  1.0 0.11  0.1  0.2  D 285 80  20  0.19  95  0.25 0.54 0.06  13 25 35    21547622
20061111 1144 20.76 37 22.87 121 46.30   1.27   2.72118  24  1.0 0.11  0.1  0.2  D 245 45 -80  0.24  95  0.29 0.49 0.06  18  5 20 *  21547622
20061111 2324 30.90 37 37.51 122 28.37   6.63   2.13 36 126  1.0 0.06  0.2  0.3  D  80 25 -30  0.06  29  0.15 0.46 0.07  13 18 30    21547666
20061111 2324 30.90 37 37.51 122 28.37   6.63   2.13 36 126  1.0 0.06  0.2  0.3  D 310 80  80  0.14  29  0.23 0.53 0.07  13 15 25C*  21547666
20061112 2356 26.38 37 56.31 122  3.32  13.97   2.44 80  42  5.0 0.10  0.1  0.2  D 160 55  30  0.13  65  0.19 0.65 0.11  20 23 30    21547772
20061115 1002 47.99 36 41.02 121 18.60   4.13   2.22 46  54  4.0 0.04  0.1  0.5  D 310 85  30  0.05  44  0.11 0.69 0.02   8 20 50    21548014
20061115 1002 47.99 36 41.02 121 18.60   4.13   2.22 46  54  4.0 0.04  0.1  0.5  D 220 85 130  0.06  44  0.12 0.59 0.02  10 25 30 *  21548014
20061119 0119 48.67 37 53.39 122 14.02   6.81   2.35 86  32  1.0 0.08  0.1  0.2  D 100 60  10  0.12  72  0.18 0.68 0.07  13 28 30    21548498
20061120 1901 36.87 36 35.02 121 10.70   3.41   2.71 67  30  1.0 0.06  0.1  0.2  D  50 65-130  0.18  81  0.23 0.53 0.16  15 20 45    21548756
20061122 1810 59.98 36 29.13 121  2.71   4.44   2.00 25 112  4.0 0.06  0.2  0.5  D 165 35  40  0.04  29  0.12 0.55 0.00   8 20 15    21549049
20061122 1810 59.98 36 29.13 121  2.71   4.44   2.00 25 112  4.0 0.06  0.2  0.5  D 355 85  80  0.05  29  0.12 0.46 0.00  20  5 15 *  21549049
20061128 0642  5.07 36 33.52 121  9.33   7.02   2.04 31  49  4.0 0.05  0.2  0.6  D 130 70 -50  0.02  27  0.08 0.59 0.04   8 13 20    21549713
20061129 2120 46.78 36 50.91 121 27.23   3.18   3.98 83  21  4.0 0.13  0.1  0.4  L 135 80  10  0.13 130  0.16 0.62 0.22   8 33 15    21549979
20061129 2138 14.22 36 51.04 121 27.34   2.72   2.72 69  25  4.0 0.11  0.1  0.4  D 320 70 -30  0.13  72  0.19 0.66 0.01  10 33 30    21549981
20061130 1422  6.89 37  7.89 121 31.44   6.98   2.12 34  75 10.0 0.15  0.3  0.9  D 235 75 110  0.20  74  0.24 0.41 0.00  10 20 35C   51176399
20061130 1422  6.93 37  7.90 121 31.79   7.80   2.14 84  61  2.0 0.00  0.1  0.3  D 235 75 110  0.15  98  0.19 0.43 0.00  15 28 20    51176399
20061201 1225 31.99 37  7.20 121 31.41   7.65   2.57 83  39  1.0 0.05  0.1  0.3  D 160 70  10  0.16  85  0.19 0.72 1.00   8 30 20    51176431
20061201 1636 11.02 37  7.27 121 31.47   7.10   2.59 92  39  1.0 0.06  0.1  0.3  D 160 70  30  0.23 104  0.26 0.71 0.76   8 30 40    51176434
20061201 1636 11.02 37  7.27 121 31.47   7.10   2.59 92  39  1.0 0.06  0.1  0.3  D 215 40 140  0.24 104  0.28 0.60 0.76  13 18 25 *  51176434
20061205 2153  5.17 37 19.31 122  6.21   0.01   2.17 31  53  2.0 0.11  0.2 31.6  D  95 60  30  0.08  28  0.14 0.46 0.86  15  8 15    51176566
20061209 2140 28.56 37 26.40 122 17.48   5.96   2.10 56  74  1.0 0.14  0.2  0.3  D 200 35  40  0.13  32  0.21 0.58 0.47  20 23 25    51176688
20061209 2140 28.56 37 26.40 122 17.48   5.96   2.10 56  74  1.0 0.14  0.2  0.3  D  60 40 160  0.14  32  0.23 0.62 0.47  18 25 30C*  51176688
20061210 0126 55.06 36 33.99 121  6.83   4.25   2.23 29  50  7.0 0.08  0.2  0.6  D 155 60  10  0.09  25  0.15 0.68 0.84   8 35 20    51176690
20061210 1904 47.85 36 45.98 121 28.40   7.43   3.02 84  34  2.0 0.14  0.1  0.3  L 155 60  40  0.25 122  0.29 0.61 0.61  13 28 30    51176708
20061210 1904 47.85 36 45.98 121 28.40   7.43   3.02 84  34  2.0 0.14  0.1  0.3  L 230 70 150  0.26 122  0.30 0.66 0.61  13 25 50 *  51176708
20061212 2024 44.23 37 19.36 122  6.18   0.01   2.12 40  31  2.0 0.11  0.1 31.6  D 165 60  90  0.05  34  0.12 0.64 0.32  73 13 40    51176764
20061213 1545 29.35 36 27.64 121  1.85   1.41   2.31 42  74  7.0 0.08  0.2  0.9  D 170 45  90  0.13  45  0.20 0.45 0.36  23  8 25C   51176784
20061214 1918 38.97 36 48.69 121 32.11   6.78   2.20 54  38  3.0 0.08  0.2  0.3  D 210 35 160  0.12  61  0.16 0.62 0.66  10 23 30    51176813
20061217 0806 34.24 37 22.41 121 43.81   7.15   2.22102  34  3.0 0.10  0.1  0.3  D 310 50 -40  0.11  68  0.16 0.64 0.60  18 25 50    51176897
20061217 2355 55.79 37 43.47 122 32.30  12.45   2.49 61  99 11.0 0.08  0.2  0.5  D  85 35-140  0.19  63  0.25 0.62 0.00  23 23 35    71002826
20061217 2355 55.79 37 43.47 122 32.30  12.45   2.49 61  99 11.0 0.08  0.2  0.5  D 265 70-130  0.23  63  0.30 0.56 0.00  15 10 15C*  71002826
20061217 2355 55.86 37 43.57 122 32.11  11.40   2.51104  97  5.0 0.10  0.2  0.2  D 155 40 -10  0.13  65  0.19 0.50 0.40  10 13 20    51176923
20061217 2355 55.86 37 43.57 122 32.11  11.40   2.51104  97  5.0 0.10  0.2  0.2  D 320 60 -50  0.14  65  0.19 0.61 0.40  20 18 10 *  51176923
20061221 0312 28.76 37 51.43 122 14.68   8.84   3.50174  14  1.0 0.17  0.1  0.2  W  50 90-160  0.11 172  0.14 0.65 0.67   8 13 35    51177042
20061221 0855 40.06 37 51.24 122 14.44   8.47   2.23103  18  1.0 0.14  0.1  0.2  D 135 65 -40  0.07  65  0.12 0.60 0.71  13 18 20    51177051
20061221 0855 40.06 37 51.24 122 14.44   8.47   2.23103  18  1.0 0.14  0.1  0.2  D  75 85-100  0.08  65  0.12 0.41 0.71  13  8 10 *  51177051
20061221 1406 32.12 36 28.13 121  2.39   2.39   2.88 70  58  5.0 0.08  0.1  0.4  D 135 90  10  0.08 107  0.13 0.64 0.44  10 20 10C   51177057
20061221 1842 39.50 36 51.21 121 34.68   4.40   2.11 54  45  2.0 0.09  0.1  0.2  D 215 80 120  0.18  53  0.24 0.59 0.57  10 20 35    51177064
20061221 1900 57.24 37 19.40 122  6.30   0.01   2.01 29  56  2.0 0.10  0.2 31.6  D 100 55  30  0.06  27  0.14 0.53 0.41  23 10 40    51177065
20061222 0543 29.47 36 37.19 121  9.95   7.69   2.34 58  44  5.0 0.11  0.1  0.3  D  85 85 180  0.13  68  0.18 0.72 0.46   8 45 40    51177084
20061222 0756 45.57 37  3.13 121 28.98   8.39   2.11 78  51  3.0 0.07  0.1  0.3  D 225 60 120  0.20  68  0.25 0.55 0.62  13 13 25    51177086
20061223 0649 57.28 37 51.46 122 14.71   9.35   3.71183  13  1.0 0.18  0.1  0.2  L 140 75  10  0.13 185  0.16 0.64 0.66   8 28 10    51177103
20061223 0711 47.10 37 51.14 122 14.76   8.34   2.23124  17  1.0 0.18  0.1  0.2  D 245 60-160  0.05  69  0.10 0.64 0.51  13 25 20    51177104
20061223 0711 47.10 37 51.14 122 14.76   8.34   2.23124  17  1.0 0.18  0.1  0.2  D  75 85-110  0.07  69  0.12 0.55 0.51  18 15 10 *  51177104
20061223 1721 15.11 37 51.56 122 14.92   9.49   3.61191  12  0.0 0.20  0.1  0.3  L 140 70  10  0.12 173  0.15 0.66 0.63   8 13 10C   51177121
20061224 0455 31.71 37 54.63 121 46.99  18.49   2.25 65  92  9.0 0.20  0.4  0.3  D 175 75  40  0.09  37  0.16 0.57 0.54  15 20 30    51177137
20061225 1807 21.86 37 37.19 122  1.11   5.30   2.63131  22  3.0 0.15  0.1  0.2  D 230 50   0  0.11 100  0.18 0.67 0.28  13 35 30    51177175
20061228 1337  1.36 37 51.08 122 14.51   9.44   2.83160  18  1.0 0.18  0.1  0.2  D 150 85 -10  0.12 113  0.16 0.68 0.50  10 43 40    51177225
20061229 0544 33.00 37 51.59 122 14.44  10.07   2.06 89  17  1.0 0.16  0.2  0.3  D  90 50-120  0.05  47  0.10 0.59 0.83   5 20 25    51177248
20061229 0544 33.00 37 51.59 122 14.44  10.07   2.06 89  17  1.0 0.16  0.2  0.3  D 160 65 -20  0.05  47  0.10 0.66 0.83   8 23 20 *  51177248
20061230 1504 38.25 36 26.09 121  0.91   5.96   2.03 45  62  1.0 0.08  0.2  0.4  D 125 15 -10  0.02  34  0.09 0.38 0.44  10 40 10    51177282
20061230 1504 38.25 36 26.09 121  0.91   5.96   2.03 45  62  1.0 0.08  0.2  0.4  D 225 50-180  0.04  34  0.10 0.65 0.44   8 53 40 *  51177282
20070101 0557 49.58 36 32.73 121  6.28   8.49   2.05 45  45  5.0 0.05  0.1  0.3  D  75 80-170  0.10  45  0.17 0.74 0.47  18 43 40    51177332
20070101 1245 40.12 36 27.54 121  2.30   1.39   2.30 53  71  7.0 0.07  0.2  0.7  D 170 45  90  0.04  50  0.11 0.48 0.36  15  5 30    51177339
20070101 1245 40.12 36 27.54 121  2.30   1.39   2.30 53  71  7.0 0.07  0.2  0.7  D  40 80 160  0.04  50  0.11 0.66 0.36  13 23 30 *  51177339
20070104 1019 29.02 36 33.64 121  9.06   3.11   2.06 34  45  4.0 0.05  0.2  0.4  D 300 65 -20  0.05  30  0.11 0.66 0.67  18 35 30    40192321
20070105 0248  4.00 36 38.55 121 14.25   7.45   2.61 53  48  6.0 0.06  0.1  0.3  D 215 70 170  0.11  58  0.16 0.69 0.66  10 30 35    40192344
20070105 2018 51.47 37 41.20 121 36.67  12.54   2.35 55  79  7.0 0.11  0.3  0.4  D 270 65 160  0.16  50  0.23 0.70 0.24  18 38 30    40192365
20070106 0111 27.55 36 35.36 121 11.43   6.62   3.00 58  35  2.0 0.05  0.1  0.3  L 220 30-150  0.12  64  0.16 0.55 0.97  13 25 15    40192375
20070106 0228 22.16 36 35.16 121 11.32   6.67   2.08 44  37  1.0 0.06  0.2  0.3  D 140 90 -40  0.13  43  0.20 0.68 0.42  20 20 25C   40192378
20070106 0704  1.18 37 45.55 122  9.42   3.21   2.43100  34  3.0 0.19  0.1  0.3  D  50 90 -60  0.38  73  0.44 0.46 0.49  28 35 20    40192386
20070107 1826 27.29 36 33.01 121  8.59   6.59   2.23 40  37  5.0 0.04  0.1  0.3  D 135 80 -50  0.12  47  0.20 0.62 0.51  18 23 35    40192413
20070108 1130 55.94 37 18.42 121 40.59   6.98   2.02 79  60  5.0 0.08  0.1  0.3  D 330 65  10  0.13  55  0.18 0.68 0.51  15 45 55    40192438
20070110 0325 58.88 36 27.77 121  2.48   7.47   2.82 78  58  6.0 0.06  0.1  0.4  D  50 90-140  0.20 106  0.24 0.58 0.51   8 25 65    51177564
20070110 0325 58.88 36 27.77 121  2.48   7.47   2.82 78  58  6.0 0.06  0.1  0.4  D 140 90  10  0.21 106  0.25 0.66 0.51   8 23 25C*  51177564
20070110 0808 56.55 36 35.20 121 11.15   6.46   2.40 68  32  1.0 0.06  0.1  0.3  D 135 90 -20  0.15  91  0.19 0.69 0.44   8 33 30    51177571
20070110 0811 38.08 36 35.24 121 11.25   6.37   2.06 63  33  1.0 0.06  0.1  0.3  D 215 25 170  0.16  66  0.22 0.53 0.12  15 30 35    51177573
20070110 2050  3.66 36 50.49 121 18.08   4.44   2.56 70  37  3.0 0.07  0.1  0.3  D 330 40   0  0.16  81  0.21 0.59 0.56  10 45 40C   51177587
20070112 0955 14.53 36 46.25 121 28.63   7.03   2.19 50  34  2.0 0.09  0.2  0.3  D 315 80  40  0.13  60  0.18 0.64 0.52  10 15 40    51177641
20070117 1743 22.25 37  7.17 121 31.36   7.82   3.45 83  38  1.0 0.06  0.1  0.3  L 160 80   0  0.14  94  0.17 0.70 0.59   8 30 15C   51177794
20070118 2030  5.72 37 19.37 122  6.24   0.01   2.23 30  56  2.0 0.08  0.1 31.6  D 120 55 110  0.16  25  0.25 0.58 0.36  45 13 55    51177832
20070122 0804 16.58 36 23.22 121 16.53  10.71   2.05 52  47 15.0 0.12  0.2  0.8  D 260 75  90  0.08  51  0.16 0.51 0.27  43 25 20    51177932
20070122 1601 47.76 37 50.68 121 58.02  15.65   2.08 64  59  3.0 0.11  0.2  0.3  D 330 75  10  0.29  57  0.36 0.71 0.37  25 38 40    51177944
20070126 0236  7.04 37 17.69 121 40.54   2.75   2.11 85  56  4.0 0.06  0.1  0.4  D 145 65  30  0.23  79  0.28 0.68 0.62  10 23 45    51178057
20070129 1323 12.99 37  7.10 121 31.35   6.92   2.10 87  74  1.0 0.07  0.1  0.3  D 185 55  50  0.19  85  0.23 0.60 0.72  10 20 20    51178165
20070129 2119 31.94 36 32.30 121  7.88   8.63   2.09 50  42  6.0 0.06  0.1  0.3  D 230 75-170  0.04  47  0.11 0.69 0.51  10 33 30    40193099
