       70  36.802352    3.619804    15.048    22648.3    -1164.8     4933.7     83.8    105.0     67.5 2003  5 25  5 40  6.700 1.1     0     0    44    47  0.000  0.033   1
       71  36.794339    3.505660     9.627    13615.6     3640.8     -486.7     77.7     81.5     87.1 2003  5 25  5 55  5.760 1.5     0     0   183   120  0.000  0.050   1
       72  36.781715    3.527574     9.734    14494.7     1399.6     -379.4     60.0     75.9     70.9 2003  5 25  5 58 37.350 2.1     0     0   182   110  0.000  0.035   1
       73  36.719634    3.404129     8.329     1496.1     1626.4    -1784.8     42.9     50.2     51.6 2003  5 25  6  0 48.910 2.0     0     0   201   165  0.000  0.051   1
       74  36.769016    3.529526     9.694    13874.2      122.1     -419.4     64.5     89.3     69.5 2003  5 25  7  3 35.100 1.2     0     0   157   116  0.000  0.050   1
       75  36.794178    3.525576     9.215    15097.5     2657.1     -898.8     64.5     68.3     94.5 2003  5 25  7 19 14.870 2.3     0     0   171   150  0.000  0.048   1
       76  36.634796    3.791204    11.494    25389.7   -25116.0     1379.8     63.2     64.4     71.5 2003  5 25  7 33 20.170 2.5     0     0     8     6  0.000  0.006   1
       77  36.758198    3.599640    11.168    18473.6    -4296.2     1054.4     60.0     86.8     49.1 2003  5 25  7 59 49.880 3.4     0     0   180   140  0.000  0.042   1
       78  36.745605    3.566300     4.586    15215.8    -3846.9    -5527.9     23.7     45.1     47.6 2003  5 25  8  1 13.450 1.2     0     0    13     8  0.000  0.011   1
       79  36.799863    3.473040    12.325    11506.1     5741.7     2211.1     63.7     66.5     58.6 2003  5 25  8  3  6.870 2.8     0     0    84    65  0.000  0.025   1
       80  36.798222    3.475302    11.754    11576.3     5478.8     1639.9     66.4     63.9     68.5 2003  5 25  8  8 25.830 1.7     0     0    87    60  0.000  0.030   1
       81  36.792909    3.471875    10.713    10998.8     5151.0      599.1     60.5     58.6     89.4 2003  5 25  8 17  3.210 2.9     0     0   109    96  0.000  0.029   1
       82  36.782708    3.525854     8.761    14425.8     1575.7    -1352.8     63.7     77.1     80.0 2003  5 25  8 30 40.270 1.8     0     0   175   136  0.000  0.035   1
       83  36.765769    3.601369    10.871    19060.1    -3675.3      757.1     64.2     81.6     62.1 2003  5 25  8 52 50.720 2.2     0     0   168   136  0.000  0.045   1
       84  36.747309    3.386077    10.523     1816.2     5080.4      409.0     97.5     82.6     74.9 2003  5 25  9  6 24.700 2.9     0     0    91    79  0.000  0.032   1
