 138.639    37.509 2007      7      16    2.3  21.56      15      51
 138.596    37.535 2007      7      16    2.4  17.71      15      53
 138.677    37.472 2007      7      16    2.0  22.52      15      57
 138.532    37.429 2007      7      16    2.1  20.10      15      58
 138.644    37.493 2007      7      16    1.8  22.79      15      59
 138.658    37.522 2007      7      16    3.8  21.92      16       0
 138.579    37.433 2007      7      16    2.3  22.41      16       4
 138.659    37.520 2007      7      16    2.8  21.97      16       6
 138.577    37.515 2007      7      16    2.6  18.58      16       7
 138.607    37.477 2007      7      16    2.6  29.87      16       7
 138.623    37.476 2007      7      16    2.6  22.75      16       8
 138.565    37.579 2007      7      16    2.1  17.72      16      10
 138.649    37.518 2007      7      16    2.6  21.38      16      11
 138.596    37.597 2007      7      16    2.9  15.86      16      12
 138.660    37.519 2007      7      16    2.0  22.23      16      14
 138.648    37.504 2007      7      16    2.5  21.68      16      18
 138.589    37.493 2007      7      16    2.5  20.13      16      23
 138.567    37.478 2007      7      16    2.6  17.94      16      26
 138.618    37.450 2007      7      16    2.4  21.33      16      28
 138.567    37.476 2007      7      16    3.1  18.05      16      30
 138.564    37.440 2007      7      16    2.3  18.05      16      31
 138.633    37.441 2007      7      16    1.8  28.38      16      31
 138.657    37.521 2007      7      16    3.5  21.48      16      32
 138.507    37.426 2007      7      16    2.3  16.59      16      32
 138.610    37.501 2007      7      16    2.0  18.52      16      33
 138.619    37.500 2007      7      16    2.6  21.99      16      42
 138.577    37.473 2007      7      16    1.9  17.81      16      46
 138.522    37.435 2007      7      16    2.1  15.51      16      52
 138.568    37.480 2007      7      16    2.2  17.37      16      54
 138.629    37.505 2007      7      16    3.7  21.32      16      54
 138.607    37.511 2007      7      16    2.9  19.37      16      55
 138.544    37.494 2007      7      16    2.5  18.26      16      57
 138.442    37.450 2007      7      16    2.7  16.95      16      57
 138.635    37.521 2007      7      16    2.5  20.53      17      11
 138.629    37.465 2007      7      16    3.6  21.56      17      13
 138.687    37.151 2007      7      16    1.4   5.68      17      15
 138.559    37.532 2007      7      16    2.1  18.35      17      22
 138.603    37.505 2007      7      16    2.8  20.22      17      26
 138.630    37.523 2007      7      16    2.4  20.71      17      32
 138.589    37.610 2007      7      16    1.8  15.20      17      35
 138.449    37.423 2007      7      16    2.7  17.78      17      36
 138.540    37.412 2007      7      16    2.3  18.50      17      39
 138.557    37.415 2007      7      16    4.2  18.85      17      42
 138.574    37.522 2007      7      16    2.6  19.97      17      44
 138.520    37.476 2007      7      16    2.6  17.53      17      48
 138.540    37.494 2007      7      16    2.3  19.58      17      48
 138.627    37.571 2007      7      16    2.9  17.58      17      54
 138.523    37.410 2007      7      16    2.2  19.38      17      54
 138.534    37.393 2007      7      16    1.9  19.92      17      55
 138.538    37.373 2007      7      16    4.4  21.54      18      19
 138.488    37.467 2007      7      16    2.1  13.10      18      28
 138.610    37.529 2007      7      16    2.4  17.77      18      38
 138.711    37.520 2007      7      16    2.8  26.37      18      49
 138.464    37.441 2007      7      16    3.1  21.12      18      58
 138.544    37.513 2007      7      16    2.7  18.25      19      14
 138.550    37.439 2007      7      16    2.5  19.58      19      26
 138.549    37.460 2007      7      16    2.0  18.24      19      30
 138.530    37.471 2007      7      16    2.4  17.05      19      35
 138.556    37.446 2007      7      16    2.7  20.12      19      36
 138.465    37.382 2007      7      16    2.5  13.84      19      37
 138.450    37.457 2007      7      16    3.0  26.00      19      48
 138.545    37.519 2007      7      16    3.0  18.53      19      57
 138.575    37.520 2007      7      16    2.2  17.19      19      59
 138.571    37.482 2007      7      16    2.2  18.93      20       0
 138.550    37.447 2007      7      16    2.1  20.33      20      20
 138.430    37.397 2007      7      16    3.1  17.11      20      22
 138.493    37.490 2007      7      16    2.5  19.83      20      38
 138.626    37.509 2007      7      16    2.6  21.00      20      47
 138.553    37.493 2007      7      16    2.5  17.28      20      50
 138.628    37.519 2007      7      16    2.0  19.60      20      52
 138.630    37.509 2007      7      16    4.4  20.42      21       8
 138.467    37.382 2007      7      16    2.5  15.17      21       9
 138.558    37.486 2007      7      16    2.4  17.95      21      14
 138.689    37.520 2007      7      16    3.4  27.37      21      15
 138.625    37.504 2007      7      16    1.9  22.04      21      19
 138.554    37.528 2007      7      16    3.4  17.89      21      53
 138.558    37.532 2007      7      16    2.4  17.92      21      53
 138.552    37.509 2007      7      16    2.5  18.63      22       0
 138.636    37.514 2007      7      16    1.8  21.58      22       3
 138.532    37.490 2007      7      16    2.7  18.85      22      13
 138.431    36.986 2007      7      16    0.9   6.07      22      20
 138.550    37.527 2007      7      16    2.4  17.29      22      30
 138.500    36.925 2007      7      16    0.1   6.33      22      43
 138.618    37.480 2007      7      16    2.1  23.05      22      47
 138.587    37.535 2007      7      16    2.3  16.86      22      49
 138.495    37.489 2007      7      16    2.9  20.24      22      50
 138.560    37.526 2007      7      16    3.0  17.35      22      51
 138.560    37.533 2007      7      16    3.8  17.72      22      55
 138.630    37.533 2007      7      16    2.1  20.40      22      59
 138.540    37.465 2007      7      16    2.1  18.47      23      11
 138.458    37.466 2007      7      16    3.3  19.19      23      22
 138.442    37.426 2007      7      16    2.8  17.52      23      25
 138.556    37.526 2007      7      16    2.4  16.53      23      30
 138.559    37.505 2007      7      16    2.2  19.67      23      34
 138.529    37.408 2007      7      16    2.4  18.68      23      48
 138.636    37.565 2007      7      16    3.1  14.01      23      50
 138.459    37.375 2007      7      16    2.9  16.89      23      52
 138.542    37.514 2007      7      16    2.3  15.79      23      54
 137.858    36.837 2007      7      17    0.9   0.00       0      32
 138.528    37.434 2007      7      17    3.0  19.21       0      34
 138.565    37.542 2007      7      17    2.7  17.61       0      35
 138.577    37.493 2007      7      17    3.3  19.06       0      39
 138.541    37.438 2007      7      17    2.2  19.47       0      49
 138.559    37.534 2007      7      17    2.4  18.05       1      16
 138.532    37.490 2007      7      17    2.1  18.96       1      24
 138.543    37.523 2007      7      17    3.6  17.83       1      35
 138.659    37.615 2007      7      17    2.2  25.26       1      44
 138.442    36.907 2007      7      17    0.1   3.55       1      47
 138.558    37.577 2007      7      17    3.0  16.65       1      55
 138.517    37.434 2007      7      17    2.7  17.10       1      59
 138.637    37.523 2007      7      17    1.9  19.89       2       8
 138.580    37.520 2007      7      17    3.0  16.62       2      10
 138.509    37.491 2007      7      17    2.2  24.21       2      39
 138.439    37.416 2007      7      17    3.2  16.74       3       3
 138.459    38.441 2007      7      17    1.2  14.65       3       8
 138.575    37.482 2007      7      17    2.2  18.50       3      11
 138.573    37.504 2007      7      17    2.5  17.61       3      19
 138.439    37.418 2007      7      17    2.5  15.62       3      23
 138.648    37.534 2007      7      17    2.2  21.39       3      34
