2000/08/21,21:27:24.01 36.0738 139.9575 46.71 3.6 SW_IBARAKI_PREF 66;179 82;19 108;24 3.07e+14 68 3.6 65.45 0.0521 0.8370 2.6586 -0.8889 -0.9547 0.8368 1e+14 2
2000/10/12,05:35:33.81 37.9350 139.5975 11.85 4.1 NE_NIIGATA_PREF 355;160 47;44 101;79 1.33e+15 8 4.0 90.13 -0.0375 -0.2850 0.1604 -1.2684 -0.0842 1.3059 1e+15 3
2000/10/12,05:37:07.75 37.9375 139.5978 11.62 4.2 NE_NIIGATA_PREF 348;156 50;40 97;81 1.74e+15 8 4.1 90.63 -0.1070 -0.5265 0.0712 -1.5658 -0.3259 1.6728 1e+15 3
2000/10/18,12:58:24.51 36.9203 139.7015 8.98 4.5 NORTHERN_TOCHIGI_PREF 93;3 86;84 -174;-4 6.48e+15 8 4.5 95.34 -0.1622 6.4096 -0.6173 1.1516 0.2202 -0.9893 1e+15 3
2000/10/19,16:25:03.78 36.9182 139.7063 11.39 4.0 NORTHERN_TOCHIGI_PREF 96;6 89;82 -172;-1 7.77e+14 11 3.9 91.84 -1.2797 7.5350 -1.0284 1.8930 -0.0287 -0.6133 1e+14 3
2000/10/26,16:06:24.78 36.9165 139.7080 10.47 3.5 NORTHERN_TOCHIGI_PREF 184;94 89;71 19;179 9.71e+13 8 3.3 69.81 -1.6470 9.0810 -0.6050 0.7770 3.1770 0.8700 1e+13 2
2001/01/02,19:53:22.22 37.2628 138.6052 14.96 4.4 MID_NIIGATA_PREF 29;219 61;30 85;99 5.87e+15 8 4.5 89.37 -1.7172 2.1591 1.2032 -3.4102 -2.8248 5.1274 1e+15 3
2001/01/04,13:18:21.70 36.9590 138.7617 14.34 5.1 MID_NIIGATA_PREF 8;149 53;44 116;60 7.50e+16 11 5.2 89.70 0.5983 -1.6908 2.1928 -7.0783 -1.5578 6.4800 1e+16 3
2001/01/16,15:45:33.69 36.9592 138.7752 12.87 3.9 MID_NIIGATA_PREF 127;34 88;38 52;177 7.49e+14 5 3.9 89.92 4.1756 -1.3959 4.8981 -4.5740 3.3046 0.3984 1e+14 3
2001/02/10,17:45:00.31 37.2458 138.6113 14.62 3.6 MID_NIIGATA_PREF 30;209 52;38 90;90 2.08e+14 5 3.5 58.60 -0.5145 0.8344 0.2461 -1.5330 -0.4148 2.0476 1e+14 2
2001/02/15,05:33:36.36 36.9167 139.7075 9.16 3.6 NORTHERN_TOCHIGI_PREF 272;182 90;81 -171;-0 1.66e+14 5 3.4 83.32 -0.1467 1.6338 0.2541 0.1344 -0.0015 0.0123 1e+14 2
2001/03/09,05:05:55.08 37.0678 139.4535 9.83 3.9 WESTERN_FUKUSHIMA_PREF 269;179 88;87 -177;-2 3.21e+14 14 3.6 75.20 0.3179 3.2033 0.1761 0.0493 -0.0649 -0.3671 1e+14 3
2001/03/26,05:36:52.10 37.0293 138.1307 13.19 3.6 SW_NIIGATA_PREF 8;191 51;39 88;92 2.94e+14 8 3.6 54.96 0.2920 0.5406 0.0316 -2.9840 -0.5961 2.6921 1e+14 2
2001/03/31,04:25:53.04 36.8132 139.3845 9.12 3.8 TOCHIGI_GUNMA_BORDER 183;90 84;70 20;173 2.00e+15 5 4.2 93.65 -0.1971 1.8727 0.1323 -0.0115 0.6770 0.2086 1e+15 3
2001/03/31,06:09:43.21 36.8127 139.3915 8.19 4.9 TOCHIGI_GUNMA_BORDER 89;184 75;74 164;16 3.28e+16 5 5.0 94.90 -0.5339 3.0803 0.6949 -0.1962 0.6758 0.7301 1e+16 3
2001/03/31,07:00:25.64 36.8117 139.3812 8.88 3.3 TOCHIGI_GUNMA_BORDER 90;182 81;74 164;9 4.82e+14 5 3.8 93.52 -0.2450 4.5525 1.3529 0.0452 0.8187 0.1998 1e+14 3
2001/04/01,17:30:34.98 36.8090 139.3775 8.93 3.9 TOCHIGI_GUNMA_BORDER 73;185 67;48 134;31 2.14e+15 5 4.2 91.18 -0.2779 1.5206 1.1157 -0.8503 0.1257 1.1282 1e+15 2
2001/05/18,03:58:01.66 36.9880 139.8427 10.09 3.7 NORTHERN_TOCHIGI_PREF 33;188 59;33 104;69 5.99e+14 5 3.8 88.37 -0.3402 1.9261 2.0727 -4.7383 -1.9258 5.0784 1e+14 3
2001/05/31,08:59:20.67 36.1847 139.8145 54.71 4.5 SW_IBARAKI_PREF 49;255 61;32 77;112 1.19e+16 56 4.7 93.38 -0.8020 0.4455 0.3683 -0.1845 -0.4965 0.9865 1e+16 3
2001/06/22,03:55:56.94 36.1268 136.0407 12.18 3.3 CENTRAL_FUKUI_PREF 314;219 84;44 46;172 8.36e+13 5 3.2 57.01 5.1310 -0.6480 -4.7160 -6.3030 -3.6850 1.1720 1e+13 2
2001/07/09,12:40:00.08 36.6977 136.1810 17.34 4.1 NW_OFF_HOKURIKU_DISTRICT 208;353 49;47 115;64 2.82e+14 11 3.6 74.79 0.3195 0.6060 -0.7906 -2.7846 -0.0287 2.4652 1e+14 3
2001/07/11,02:22:46.53 36.1117 139.9033 48.47 3.8 SW_IBARAKI_PREF 52;254 70;22 82;110 1.08e+15 56 4.0 94.70 -0.5730 0.3173 0.6199 -0.1112 -0.5347 0.6841 1e+15 3
2001/08/11,07:42:19.08 36.1752 139.8365 51.70 3.5 SW_IBARAKI_PREF 160;280 80;20 -73;-148 2.21e+14 62 3.5 70.68 0.6560 0.5966 -0.4969 0.1670 -1.9349 -0.8230 1e+14 3
2001/09/28,11:16:25.54 36.6473 139.4622 11.42 3.5 NORTHERN_TOCHIGI_PREF 143;233 87;85 -6;-176 1.02e+14 17 3.3 70.09 0.9379 0.2717 -0.0044 -1.0162 -0.1296 0.0784 1e+14 3
2001/10/18,06:30:29.37 36.0848 139.8588 48.99 4.3 SW_IBARAKI_PREF 46;252 72;19 82;114 3.07e+15 53 4.3 96.81 -1.2995 0.9822 1.7274 -0.3607 -1.7879 1.6602 1e+15 3
2001/10/28,10:09:33.69 37.1358 137.8370 13.92 4.1 OFF_S_NIIGATA_PREF 249;23 55;45 120;54 3.75e+14 8 3.7 81.71 -1.6079 2.1019 -1.4471 -1.4739 -0.6710 3.0819 1e+14 3
2001/11/02,07:43:20.08 36.0493 139.9437 48.07 3.9 SW_IBARAKI_PREF 62;217 75;17 97;66 7.11e+14 50 3.9 92.99 -2.2058 2.2940 5.4466 -1.1107 -2.7024 3.3164 1e+14 3
2001/12/07,12:04:25.43 35.9852 139.2990 19.08 3.4 WESTERN_SAITAMA_PREF 143;329 50;41 86;95 1.12e+14 26 3.3 59.63 -0.3345 -0.5250 0.1475 -0.7577 0.1135 1.0922 1e+14 3
2001/12/08,07:07:03.03 37.1515 139.9598 5.21 4.5 MID_FUKUSHIMA_PREF 325;59 85;53 -37;-174 6.87e+15 5 4.5 95.46 5.3314 2.1554 1.8524 -4.7037 3.6945 -0.6277 1e+15 3
2001/12/09,23:40:12.71 37.0450 138.4958 15.75 3.5 MID_NIIGATA_PREF 172;43 56;47 56;129 1.05e+14 8 3.3 53.16 0.2208 0.4100 0.2688 -1.0021 0.2473 0.7813 1e+14 2
2001/12/10,00:45:40.08 37.0457 138.4988 14.51 3.5 MID_NIIGATA_PREF 15;228 57;38 70;118 1.84e+14 8 3.5 75.96 -0.3208 0.8829 -0.1307 -1.2355 -0.7420 1.5563 1e+14 3
2001/12/16,13:48:41.80 37.1450 139.9462 7.21 4.1 NORTHERN_TOCHIGI_PREF 158;256 86;25 -65;-171 3.81e+15 5 4.4 86.70 1.4435 1.0805 -0.9526 -0.8715 -3.3151 -0.5720 1e+15 3
2001/12/28,10:31:53.38 36.6722 137.7530 0.00 4.0 NORTHERN_NAGANO_PREF 343;223 65;42 55;141 1.71e+15 5 4.1 90.51 0.6287 0.4527 -0.3985 -1.6595 -0.7453 1.0308 1e+15 3
2002/02/02,05:09:21.78 37.4018 138.9495 11.07 4.3 MID_NIIGATA_PREF 227;40 80;11 91;84 7.66e+14 8 3.9 86.38 -1.3196 1.2458 -5.2113 -1.4966 4.8944 2.8161 1e+14 3
2002/02/21,15:14:54.28 36.0467 139.9092 45.11 3.6 SW_IBARAKI_PREF 50;226 77;13 91;86 3.57e+14 56 3.7 80.85 -0.8475 0.7751 2.4679 -0.6898 -2.0670 1.5374 1e+14 3
2002/03/10,23:23:54.17 37.0098 139.8498 5.99 3.5 NORTHERN_TOCHIGI_PREF 216;340 77;23 109;36 5.23e+14 5 3.8 84.92 0.7986 0.5839 -2.9223 -3.0346 3.3268 2.2360 1e+14 3
2002/03/17,03:01:36.03 36.0998 139.8798 48.69 4.1 SW_IBARAKI_PREF 50;247 69;21 84;106 1.38e+15 53 4.1 96.63 -0.6589 0.4334 0.7520 -0.2386 -0.7056 0.8975 1e+15 3
2002/03/20,22:09:09.42 36.2057 137.1790 8.00 3.8 NORTHERN_GIFU_PREF 36;191 69;23 100;66 2.94e+14 8 3.6 81.89 -0.1727 0.8550 1.3897 -1.7219 -1.6504 1.8946 1e+14 3
2002/03/28,04:53:13.56 37.0662 138.7532 12.44 4.0 MID_NIIGATA_PREF 30;211 54;36 89;91 6.44e+14 8 3.8 88.93 -1.7073 2.5852 0.8878 -4.5297 -1.6761 6.2370 1e+14 3
2002/03/28,07:50:34.44 37.0752 138.7550 12.88 4.1 MID_NIIGATA_PREF 236;25 48;46 112;68 6.93e+14 8 3.9 53.08 -2.6621 3.5834 -1.5584 -3.7870 -1.1035 6.4490 1e+14 3
2002/03/31,06:02:23.54 37.7272 138.2528 21.04 3.8 SADOGASHIMA_IS_REG 333;209 67;38 59;140 1.22e+14 11 3.4 58.60 0.2428 0.0554 -0.6087 -1.0252 -0.5156 0.7824 1e+14 2
2002/04/02,22:13:13.35 37.0737 138.7630 12.25 3.9 MID_NIIGATA_PREF 48;233 46;44 86;94 7.54e+14 8 3.9 93.12 -4.5255 3.3462 -0.1273 -3.2356 -0.4104 7.7612 1e+14 3
2002/04/11,01:55:40.36 37.0763 138.7647 12.51 4.0 MID_NIIGATA_PREF 46;229 46;44 87;93 3.92e+14 8 3.7 89.11 -2.0964 2.0989 0.0133 -1.7187 -0.1754 3.8151 1e+14 3
2002/04/13,16:54:01.30 37.0802 138.7638 13.26 3.9 MID_NIIGATA_PREF 44;229 47;43 87;93 5.90e+14 8 3.8 91.44 -3.0368 3.0318 0.0858 -2.7837 -0.4123 5.8205 1e+14 3
2002/04/22,19:03:03.24 36.3860 136.8323 11.18 3.7 TOYAMA_GIFU_BORDER_REG 185;22 79;11 87;106 2.08e+14 14 3.5 84.35 0.1492 0.2015 -0.1678 -0.8074 1.9339 0.6582 1e+14 3
2002/05/24,16:43:11.12 37.4530 137.6593 21.16 3.7 OFF_S_NIIGATA_PREF 21;202 64;26 90;91 1.18e+14 14 3.3 65.91 -0.1851 0.2869 0.2526 -0.7911 -0.6682 0.9762 1e+14 3
2002/05/25,06:32:41.66 37.3567 139.9688 9.26 3.7 WESTERN_FUKUSHIMA_PREF 23;140 63;49 132;37 2.80e+14 11 3.6 63.00 0.9950 -0.5338 1.2082 -2.6750 -0.7890 1.6800 1e+14 3
2002/05/25,06:33:12.43 37.3563 139.9697 8.99 3.6 WESTERN_FUKUSHIMA_PREF 153;27 59;46 54;134 1.97e+14 11 3.5 72.12 0.5386 -0.0109 0.8390 -1.9357 0.4134 1.3971 1e+14 2
2002/05/25,09:37:39.34 36.0740 139.8878 54.78 3.7 SW_IBARAKI_PREF 137;230 88;34 124;3 5.66e+14 50 3.8 91.06 -3.2680 -0.7736 3.5117 2.9836 3.1191 0.2844 1e+14 3
2002/06/14,11:42:49.32 36.2132 139.9803 56.98 4.9 SW_IBARAKI_PREF 47;260 71;23 78;120 2.27e+16 59 4.9 94.61 -1.1967 0.6076 1.1597 -0.2256 -1.3009 1.4223 1e+16 3
2002/07/22,01:03:27.33 38.2620 138.7415 24.37 3.7 SADOGASHIMA_IS_REG 234;7 56;44 121;52 1.39e+14 11 3.4 79.95 -0.1557 0.7297 -0.5898 -0.9369 -0.0429 1.0926 1e+14 3
2002/08/18,09:01:01.82 36.1257 136.1800 11.46 4.5 CENTRAL_FUKUI_PREF 49;140 86;80 170;4 2.35e+15 14 4.2 97.13 2.3100 0.3523 0.4224 -2.2577 -0.1230 -0.0523 1e+15 3
2002/08/21,05:51:08.69 37.1973 138.5250 9.68 3.6 MID_NIIGATA_PREF 46;226 65;25 90;90 1.99e+14 5 3.5 72.40 -0.7679 0.7778 0.9202 -0.7403 -0.9042 1.5083 1e+14 3
2002/09/08,00:11:04.23 35.9680 136.5748 9.70 3.9 FUKUI_GIFU_BORDER_REGION 269;359 90;74 164;0 4.21e+14 14 3.7 96.21 0.2876 4.0476 -1.1365 -0.1440 -0.0479 -0.1436 1e+14 3
2002/09/10,17:54:20.49 35.9682 136.5737 9.68 3.6 FUKUI_GIFU_BORDER_REGION 236;0 62;43 124;44 9.66e+13 8 3.3 71.71 -0.1660 4.5870 -5.2990 -6.5790 0.1320 6.7450 1e+13 3
2002/09/23,08:43:58.24 37.2508 138.6127 12.99 3.5 MID_NIIGATA_PREF 47;239 61;29 84;101 2.05e+14 8 3.5 56.90 -1.0780 0.9734 0.7432 -0.5468 -0.8112 1.6249 1e+14 3
2002/11/15,07:29:05.59 36.3023 136.6783 7.64 3.7 ISHIKAWA_PREF 144;34 72;42 51;153 1.99e+14 5 3.5 90.64 0.8379 -0.0521 1.0154 -1.7313 0.8150 0.8934 1e+14 3
2002/11/17,13:47:53.97 36.2988 136.6765 7.66 4.5 ISHIKAWA_PREF 147;25 63;43 55;139 5.99e+15 5 4.5 96.64 1.6130 -0.4901 2.9679 -5.5344 1.5813 3.9214 1e+15 3
2002/11/20,19:46:13.34 37.0842 139.3792 7.24 3.5 WESTERN_FUKUSHIMA_PREF 350;221 67;34 64;136 7.94e+13 8 3.2 74.08 0.5450 2.1180 -2.5250 -5.7630 -4.7030 5.2180 1e+13 2
2002/12/23,05:31:48.20 36.2007 139.9872 54.70 4.1 SW_IBARAKI_PREF 51;248 68;22 84;106 8.39e+14 59 3.9 93.39 -4.3538 1.8027 4.4422 -1.8881 -4.1970 6.2418 1e+14 3
2003/01/30,09:35:25.81 36.4660 136.3543 13.25 3.7 NW_OFF_HOKURIKU_DISTRICT 30;193 49;42 102;77 1.40e+14 5 3.4 60.31 -0.0879 0.5340 0.2386 -1.2259 -0.0762 1.3138 1e+14 3
2003/02/01,03:15:17.55 36.0558 139.8780 45.76 3.9 SW_IBARAKI_PREF 47;282 68;36 61;139 6.53e+14 41 3.8 71.57 -4.8595 1.2700 1.8535 0.6276 -4.1714 4.2319 1e+14 3
2003/02/11,18:34:20.94 36.0545 136.3432 5.64 4.0 CENTRAL_FUKUI_PREF 250;341 88;68 158;3 1.01e+15 5 4.0 85.19 0.6317 0.7179 -0.4000 -0.5480 0.0200 -0.0837 1e+15 3
2003/02/22,12:34:36.12 36.4902 136.3258 17.04 4.0 NW_OFF_HOKURIKU_DISTRICT 53;238 55;35 87;94 1.60e+14 14 3.4 55.06 -1.0209 0.6574 0.4189 -0.5070 -0.3700 1.5278 1e+14 2
2003/03/13,12:12:58.00 36.0872 139.8588 47.25 4.8 SW_IBARAKI_PREF 44;281 71;33 63;142 2.34e+16 50 4.9 85.22 -1.6225 0.6185 0.8440 0.2890 -1.4611 1.3335 1e+16 3
2003/03/17,22:14:43.28 36.1135 139.3110 10.64 4.1 WESTERN_SAITAMA_PREF 165;304 50;48 119;60 3.20e+14 8 3.6 83.47 -0.9175 -1.4703 -1.0338 -1.9600 0.8246 2.8776 1e+14 3
2003/04/08,04:17:26.78 36.0692 139.9122 47.11 4.6 SW_IBARAKI_PREF 232;333 82;39 -52;-167 2.11e+16 44 4.8 69.25 -0.9615 -0.4116 1.5146 1.4206 -0.6760 -0.4591 1e+16 3
2003/05/06,23:48:45.00 36.0330 139.9078 45.55 4.3 SW_IBARAKI_PREF 42;269 70;28 70;134 2.08e+15 44 4.2 96.40 -1.2112 0.6911 0.8389 -0.0164 -1.2797 1.2277 1e+15 3
2003/05/10,17:00:50.43 36.0882 139.8888 47.35 3.5 SW_IBARAKI_PREF 45;259 69;25 76;121 5.04e+14 53 3.8 94.82 -2.7556 1.9078 2.3097 -0.4238 -2.7502 3.1794 1e+14 3
2003/05/31,02:47:07.07 36.1663 139.8112 54.54 4.0 SW_IBARAKI_PREF 152;297 64;31 -73;-121 1.04e+15 65 4.0 93.89 0.3990 0.4761 -0.1687 0.3857 -0.5976 -0.7847 1e+15 3
2003/06/05,23:14:21.55 36.2712 136.3130 12.45 4.2 CENTRAL_FUKUI_PREF 103;193 87;81 171;3 5.66e+14 17 3.8 93.52 -2.5980 5.0284 0.8206 2.2269 0.4076 0.3710 1e+14 3
2003/08/18,14:53:36.19 37.3353 137.8368 21.44 4.2 OFF_S_NIIGATA_PREF 128;312 64;26 88;93 9.44e+14 8 3.9 88.35 -4.3349 -3.7378 4.6119 -3.0724 3.5078 7.4073 1e+14 3
2003/08/18,15:10:00.67 37.3337 137.8327 20.57 3.8 OFF_S_NIIGATA_PREF 124;322 68;23 83;107 9.93e+14 8 4.0 85.95 -3.6414 -3.8394 6.1582 -2.9641 3.6411 6.6055 1e+14 3
2003/08/21,13:07:44.92 37.0505 139.3512 7.59 3.9 WESTERN_FUKUSHIMA_PREF 44;190 50;46 114;64 2.06e+14 11 3.5 87.11 -0.1378 1.0420 0.5172 -1.6359 0.1044 1.7737 1e+14 2
2003/09/24,09:29:40.19 36.0932 139.8223 47.62 3.5 SW_IBARAKI_PREF 4;272 89;31 59;177 3.17e+14 56 3.6 89.00 -0.1724 1.6531 0.2533 0.0519 -2.6865 0.1205 1e+14 3
2003/09/30,12:22:56.54 37.8325 138.1278 19.42 4.3 SADOGASHIMA_IS_REG 53;172 60;49 131;41 1.62e+15 8 4.1 86.28 0.2135 0.7410 0.8306 -1.2635 0.0502 1.0500 1e+15 3
2003/10/05,00:29:15.49 36.0042 137.2833 12.56 4.5 NORTHERN_GIFU_PREF 334;66 80;78 -13;-170 3.10e+15 8 4.3 96.07 2.4075 1.9333 -0.2009 -2.1375 0.7883 -0.2700 1e+15 3
2003/10/19,01:31:51.91 36.0655 139.9330 45.55 3.6 SW_IBARAKI_PREF 56;196 79;15 100;51 2.96e+14 56 3.6 71.25 -0.3314 0.8538 2.2533 -0.7126 -1.4691 1.0440 1e+14 3
2003/10/22,08:21:45.50 37.3460 140.0093 7.22 4.2 WESTERN_FUKUSHIMA_PREF 22;161 54;44 117;58 1.08e+15 5 4.0 95.29 0.1557 0.0393 0.3688 -1.0679 -0.1562 0.9121 1e+15 3
2003/10/22,09:21:08.88 37.3417 140.0115 6.52 3.7 WESTERN_FUKUSHIMA_PREF 18;129 66;51 136;31 3.85e+14 5 3.7 82.27 1.3398 -1.4950 1.5491 -3.3149 -1.3593 1.9750 1e+14 3
2003/10/25,11:47:05.50 36.1582 136.7717 2.42 3.2 NORTHERN_GIFU_PREF 333;226 83;23 68;162 8.89e+14 8 3.9 82.48 2.4399 0.9302 -3.9025 -4.3537 -6.9828 1.9138 1e+14 3
2003/11/23,20:24:26.42 36.0052 137.2777 11.84 3.7 NORTHERN_GIFU_PREF 43;312 88;61 -151;-2 2.83e+14 11 3.6 93.56 2.6298 -0.2991 -1.0333 -2.2966 0.8968 -0.3332 1e+14 3
2003/12/16,19:48:46.91 36.7827 138.7433 3.92 4.2 NORTHERN_NAGANO_PREF 180;74 63;62 31;149 6.37e+14 5 3.8 94.62 -0.0053 5.0465 2.0384 -2.9286 1.6411 2.9339 1e+14 3
2003/12/19,12:49:37.65 38.1412 137.9350 26.84 4.4 SADOGASHIMA_IS_REG 224;70 49;44 72;109 2.93e+15 11 4.3 92.67 -2.0117 1.3979 0.1094 -0.7466 0.7107 2.7583 1e+15 3
2003/12/22,21:07:49.45 37.8845 138.2578 16.14 4.7 SADOGASHIMA_IS_REG 45;230 47;43 86;94 3.58e+15 11 4.3 83.65 -1.9332 1.8084 0.1070 -1.6151 -0.3154 3.5483 1e+15 3
2003/12/30,12:09:31.97 36.2412 137.6138 4.60 3.2 HIDA_MOUNTAINS_REGION 278;183 73;72 -161;-18 5.53e+14 8 3.8 92.39 -0.4670 4.9549 1.6430 1.4999 -1.2499 -1.0329 1e+14 3
2004/01/08,09:44:25.48 36.1577 139.8083 53.08 4.0 SW_IBARAKI_PREF 93;315 77;17 79;130 9.29e+14 53 3.9 89.96 -4.0964 -2.0399 8.2513 0.6416 0.3260 3.4548 1e+14 3
2004/01/09,22:04:56.64 37.2933 138.7253 15.98 4.0 MID_NIIGATA_PREF 21;193 45;45 95;85 5.55e+14 8 3.8 92.70 -0.2823 1.6646 0.3341 -5.1355 0.0876 5.4178 1e+14 3
2004/01/11,16:57:27.78 36.3960 137.9838 7.88 4.0 NEAR_MATSUSHIRO 82;347 82;58 -147;-9 1.21e+15 11 4.0 94.70 0.4864 0.9493 -0.6005 -0.2819 0.1888 -0.2046 1e+15 3
2004/03/11,00:44:57.34 37.4702 138.3265 24.75 4.1 OFF_S_NIIGATA_PREF 358;213 63;31 73;120 7.91e+14 8 3.9 87.87 -0.4003 1.8005 -1.3719 -5.8947 -4.5164 6.2950 1e+14 3
2004/03/13,06:31:41.06 37.1953 138.5253 11.72 3.1 MID_NIIGATA_PREF 92;226 63;36 115;50 1.64e+14 5 3.4 58.54 -1.2300 0.5681 0.8760 0.0276 0.3448 1.2023 1e+14 2
2004/03/15,07:38:03.68 37.6513 138.3967 23.63 4.7 OFF_S_NIIGATA_PREF 350;193 55;37 76;109 8.87e+15 11 4.6 92.51 0.3027 0.2412 -1.7447 -8.3900 -2.7598 8.0874 1e+15 3
2004/04/20,22:45:06.87 37.0063 138.4577 11.14 3.4 MID_NIIGATA_PREF 25;213 57;33 86;97 3.93e+14 8 3.7 83.94 -0.8865 1.5101 0.5264 -2.7217 -1.5000 3.6082 1e+14 3
2004/04/28,18:16:56.94 36.9117 139.8442 7.50 4.0 NORTHERN_TOCHIGI_PREF 347;170 47;43 88;92 8.50e+14 5 3.9 86.71 -0.8671 -1.4628 -0.3485 -7.9029 -0.4107 8.7700 1e+14 3
2004/05/28,14:04:44.00 37.6417 139.2502 3.14 3.5 NE_NIIGATA_PREF 80;330 79;29 63;157 2.63e+14 5 3.6 67.49 -1.1857 -0.9778 2.0973 0.2921 -0.6436 0.8935 1e+14 3
2004/06/30,16:35:08.60 35.9992 137.3155 8.37 3.5 NORTHERN_GIFU_PREF 336;227 80;29 62;159 2.21e+14 14 3.5 52.51 0.6418 0.4064 -0.9217 -1.3190 -1.5961 0.6772 1e+14 2
2004/07/06,16:00:45.45 37.3638 138.6230 25.34 3.3 MID_NIIGATA_PREF 205;82 71;33 63;143 1.08e+14 20 3.3 56.39 -0.4278 0.5667 -0.2041 -0.1507 0.7315 0.5785 1e+14 3
2004/07/10,20:07:06.43 36.0772 139.8885 48.21 4.7 SW_IBARAKI_PREF 47;242 71;20 85;104 1.21e+16 50 4.7 94.80 -0.5011 0.3809 0.6635 -0.2466 -0.6709 0.7477 1e+16 3
2004/09/07,20:18:44.95 37.3952 138.9357 0.00 3.5 MID_NIIGATA_PREF 37;204 54;37 97;80 2.75e+14 5 3.6 60.06 -0.7393 1.0777 0.6769 -1.9319 -0.5107 2.6712 1e+14 3
2004/09/08,19:11:56.27 37.4018 138.9315 0.36 3.2 MID_NIIGATA_PREF 191;32 59;32 79;108 2.08e+14 5 3.5 53.37 -0.6031 0.4614 0.1246 -1.4114 1.0371 2.0145 1e+14 2
2004/09/21,06:11:03.15 37.7957 139.6325 2.17 3.7 WESTERN_FUKUSHIMA_PREF 47;313 84;55 -145;-8 2.61e+14 5 3.6 53.46 2.3161 -0.0237 -0.9339 -1.9656 1.1270 -0.3505 1e+14 3
