> break
   -123.94180000000    39.463000000000
   -123.93930000000    39.453800000000
   -123.93690000000    39.443900000000
   -123.93520000000    39.437000000000
   -123.93150000000    39.426800000000
   -123.92710000000    39.416200000000
   -123.92510000000    39.407600000000
   -123.92170000000    39.399100000000
   -123.91810000000    39.388900000000
   -123.91270000000    39.375000000000
   -123.90890000000    39.363600000000
   -123.90420000000    39.352000000000
   -123.89980000000    39.341000000000
   -123.89570000000    39.328100000000
   -123.89300000000    39.317700000000
   -123.88290000000    39.293700000000
   -123.87700000000    39.278500000000
   -123.87250000000    39.265700000000
   -123.86620000000    39.251900000000
   -123.86020000000    39.240000000000
   -123.85490000000    39.228100000000
   -123.84880000000    39.218200000000
   -123.84040000000    39.207200000000
   -123.83280000000    39.197300000000
   -123.82630000000    39.187500000000
   -123.81930000000    39.177500000000
   -123.81140000000    39.167900000000
   -123.80490000000    39.162300000000
   -123.79750000000    39.151600000000
   -123.79060000000    39.143700000000
   -123.78400000000    39.136800000000
   -123.77430000000    39.125100000000
   -123.76750000000    39.114400000000
   -123.76190000000    39.103900000000
   -123.75820000000    39.093700000000
   -123.75330000000    39.084000000000
   -123.75000000000    39.074600000000
   -123.74210000000    39.064800000000
   -123.73320000000    39.051500000000
   -123.72880000000    39.040700000000
   -123.72470000000    39.033200000000
   -123.72110000000    39.027800000000
   -123.71620000000    39.020400000000
   -123.71140000000    39.013000000000
   -123.70090000000    39.002400000000
   -123.69170000000    38.990800000000
   -123.68480000000    38.982400000000
   -123.67850000000    38.976500000000
   -123.67190000000    38.969100000000
> break
   -120.09580000000    40.102900000000
   -120.09470000000    40.096000000000
   -120.09460000000    40.088600000000
   -120.09350000000    40.078600000000
   -120.09310000000    40.068900000000
   -120.09180000000    40.057400000000
   -120.09010000000    40.048400000000
   -120.08720000000    40.040300000000
   -120.08500000000    40.035100000000
> break
   -120.18830000000    40.166000000000
   -120.17870000000    40.160500000000
   -120.16950000000    40.153500000000
   -120.15940000000    40.146900000000
   -120.14930000000    40.143600000000
   -120.14140000000    40.141700000000
   -120.13250000000    40.138100000000
   -120.12530000000    40.134100000000
   -120.11700000000    40.128500000000
   -120.10770000000    40.125000000000
   -120.09830000000    40.125000000000
   -120.09080000000    40.111000000000
   -120.08570000000    40.105500000000
   -120.07900000000    40.100300000000
   -120.07050000000    40.094600000000
   -120.06130000000    40.088500000000
   -120.05460000000    40.085200000000
   -120.04790000000    40.082900000000
   -120.04090000000    40.079100000000
   -120.03380000000    40.073400000000
   -120.02400000000    40.065400000000
   -120.01520000000    40.061400000000
   -120.00250000000    40.057000000000
> break
   -120.50540000000    40.282000000000
   -120.49730000000    40.275100000000
   -120.48920000000    40.267500000000
   -120.48020000000    40.258500000000
   -120.46880000000    40.250100000000
   -120.45680000000    40.241400000000
   -120.44690000000    40.231400000000
   -120.43450000000    40.218800000000
   -120.42330000000    40.210000000000
   -120.40850000000    40.200000000000
   -120.39700000000    40.191100000000
   -120.37880000000    40.180200000000
   -120.36380000000    40.172600000000
   -120.34690000000    40.165500000000
   -120.32830000000    40.156800000000
   -120.31250000000    40.151100000000
   -120.30360000000    40.147500000000
   -120.28540000000    40.142100000000
   -120.26810000000    40.133900000000
   -120.25350000000    40.125400000000
   -120.23450000000    40.114200000000
   -120.21570000000    40.100300000000
   -120.19890000000    40.085800000000
   -120.19110000000    40.080200000000
   -120.18050000000    40.073300000000
   -120.16850000000    40.065300000000
   -120.15440000000    40.052100000000
   -120.14140000000    40.037900000000
   -120.13100000000    40.026300000000
   -120.11940000000    40.014500000000
   -120.10690000000    39.999800000000
   -120.09490000000    39.984900000000
   -120.08560000000    39.966600000000
   -120.07810000000    39.954300000000
   -120.07390000000    39.945500000000
   -120.06840000000    39.936500000000
> break
   -124.95210000000    40.359400000000
   -124.93810000000    40.355300000000
   -124.92570000000    40.352000000000
   -124.90990000000    40.349000000000
   -124.89370000000    40.345800000000
   -124.87850000000    40.341800000000
   -124.86340000000    40.337700000000
   -124.84380000000    40.334000000000
   -124.82880000000    40.330400000000
   -124.81260000000    40.327400000000
   -124.79410000000    40.323400000000
   -124.77940000000    40.319400000000
   -124.75930000000    40.315800000000
   -124.73930000000    40.313600000000
   -124.71790000000    40.310400000000
   -124.70000000000    40.306100000000
   -124.67860000000    40.302200000000
   -124.65520000000    40.299900000000
   -124.63480000000    40.298000000000
   -124.61390000000    40.296500000000
   -124.59370000000    40.293800000000
   -124.57540000000    40.290100000000
   -124.55160000000    40.285200000000
   -124.53120000000    40.281100000000
   -124.51080000000    40.277100000000
   -124.48770000000    40.272400000000
   -124.46020000000    40.264000000000
   -124.43900000000    40.257100000000
   -124.41440000000    40.248300000000
   -124.39320000000    40.239800000000
   -124.37130000000    40.230500000000
   -124.34970000000    40.220200000000
   -124.33260000000    40.211600000000
   -124.31410000000    40.200500000000
   -124.29090000000    40.187400000000
   -124.27070000000    40.175800000000
   -124.25370000000    40.166000000000
   -124.23030000000    40.150300000000
   -124.22040000000    40.142000000000
   -124.20680000000    40.131200000000
   -124.19030000000    40.121000000000
   -124.17610000000    40.113300000000
   -124.16290000000    40.105100000000
   -124.14700000000    40.094000000000
   -124.13030000000    40.084000000000
   -124.11400000000    40.074000000000
   -124.09880000000    40.062400000000
   -124.08750000000    40.052200000000
   -124.07990000000    40.044600000000
> break
   -120.99930000000    41.565100000000
   -120.99540000000    41.556500000000
   -120.99050000000    41.545000000000
   -120.98540000000    41.535000000000
   -120.97580000000    41.518100000000
   -120.97460000000    41.511700000000
   -120.97070000000    41.504300000000
   -120.96260000000    41.493200000000
   -120.95960000000    41.487700000000
   -120.95610000000    41.482700000000
   -120.95290000000    41.478200000000
   -120.94760000000    41.473500000000
   -120.94320000000    41.468400000000
   -120.93750000000    41.462700000000
   -120.92840000000    41.457400000000
   -120.92180000000    41.453400000000
   -120.91420000000    41.447300000000
   -120.90770000000    41.441400000000
   -120.90040000000    41.436100000000
   -120.89300000000    41.431400000000
   -120.88470000000    41.428000000000
   -120.87830000000    41.424800000000
   -120.87260000000    41.421000000000
   -120.86630000000    41.416500000000
   -120.85940000000    41.411400000000
   -120.85510000000    41.407400000000
   -120.84680000000    41.401700000000
   -120.83880000000    41.396700000000
   -120.82980000000    41.391200000000
   -120.82110000000    41.385700000000
   -120.81170000000    41.381800000000
   -120.80180000000    41.376500000000
   -120.79100000000    41.368500000000
   -120.78530000000    41.364300000000
   -120.77380000000    41.357700000000
   -120.76550000000    41.350500000000
   -120.75910000000    41.344500000000
   -120.74920000000    41.338200000000
   -120.74300000000    41.334100000000
   -120.73500000000    41.327100000000
   -120.72450000000    41.319300000000
   -120.71690000000    41.313100000000
   -120.70910000000    41.306600000000
   -120.69880000000    41.297600000000
   -120.69080000000    41.291100000000
   -120.68370000000    41.285200000000
   -120.67180000000    41.276600000000
   -120.66310000000    41.271300000000
   -120.65230000000    41.262300000000
   -120.64250000000    41.253200000000
   -120.62500000000    41.250000000000
   -120.62500000000    41.233800000000
   -120.62500000000    41.226600000000
   -120.60910000000    41.217300000000
   -120.60240000000    41.209000000000
   -120.59300000000    41.202300000000
   -120.58510000000    41.196900000000
   -120.57660000000    41.189500000000
   -120.57000000000    41.182100000000
   -120.56130000000    41.173600000000
   -120.55450000000    41.165200000000
   -120.54690000000    41.158600000000
   -120.54100000000    41.153300000000
   -120.53300000000    41.144800000000
   -120.52460000000    41.136900000000
   -120.51840000000    41.130700000000
   -120.51320000000    41.125700000000
   -120.50740000000    41.119400000000
   -120.50240000000    41.113900000000
   -120.49600000000    41.107200000000
   -120.48970000000    41.101300000000
   -120.48310000000    41.094600000000
   -120.47460000000    41.087700000000
   -120.46390000000    41.080200000000
   -120.45440000000    41.074000000000
   -120.44260000000    41.062500000000
   -120.43520000000    41.059200000000
   -120.42680000000    41.051400000000
   -120.42070000000    41.044700000000
   -120.41270000000    41.035700000000
   -120.40660000000    41.027700000000
   -120.39930000000    41.017700000000
   -120.39190000000    41.008200000000
   -120.38460000000    40.997900000000
   -120.38030000000    40.992000000000
   -120.37460000000    40.984000000000
   -120.36870000000    40.973700000000
   -120.35210000000    40.957400000000
   -120.33280000000    40.945500000000
   -120.31940000000    40.934900000000
   -120.30900000000    40.928500000000
   -120.29770000000    40.921900000000
   -120.28360000000    40.912600000000
   -120.26020000000    40.899600000000
> break
   -120.15100000000    41.885900000000
   -120.15200000000    41.879300000000
   -120.15360000000    41.873600000000
   -120.15440000000    41.867800000000
   -120.15600000000    41.859400000000
   -120.15910000000    41.850900000000
   -120.16260000000    41.838300000000
   -120.16640000000    41.824900000000
   -120.16880000000    41.807500000000
   -120.17160000000    41.800800000000
   -120.17720000000    41.785200000000
   -120.17820000000    41.779500000000
   -120.18170000000    41.772800000000
   -120.18330000000    41.765600000000
   -120.18520000000    41.759400000000
   -120.18750000000    41.752300000000
   -120.18940000000    41.745600000000
   -120.19200000000    41.738500000000
   -120.19530000000    41.730100000000
   -120.19950000000    41.717700000000
   -120.20390000000    41.703200000000
   -120.20530000000    41.697200000000
   -120.20720000000    41.691000000000
   -120.21120000000    41.679800000000
   -120.21280000000    41.673800000000
   -120.21580000000    41.667000000000
   -120.21720000000    41.661400000000
   -120.21590000000    41.654800000000
   -120.21300000000    41.643100000000
   -120.21090000000    41.635500000000
   -120.20330000000    41.625000000000
   -120.20140000000    41.613300000000
   -120.19910000000    41.607000000000
   -120.18730000000    41.582800000000
   -120.18880000000    41.565200000000
   -120.19310000000    41.534500000000
   -120.19340000000    41.528500000000
   -120.19440000000    41.515700000000
   -120.19440000000    41.506900000000
   -120.19030000000    41.495000000000
   -120.18760000000    41.485400000000
   -120.17750000000    41.457600000000
   -120.17130000000    41.446700000000
   -120.16980000000    41.434400000000
   -120.16580000000    41.420600000000
   -120.16260000000    41.412700000000
   -120.15630000000    41.400100000000
   -120.15130000000    41.392300000000
   -120.14680000000    41.382300000000
   -120.14570000000    41.376700000000
   -120.13890000000    41.363400000000
   -120.13030000000    41.334200000000
   -120.12950000000    41.319600000000
   -120.12770000000    41.312300000000
   -120.12460000000    41.304900000000
   -120.12080000000    41.298300000000
   -120.09920000000    41.271300000000
   -120.09330000000    41.264400000000
   -120.08420000000    41.253700000000
   -120.07340000000    41.230900000000
   -120.07010000000    41.222400000000
   -120.06600000000    41.213200000000
   -120.05990000000    41.203900000000
   -120.05540000000    41.197500000000
   -120.05000000000    41.190600000000
   -120.04430000000    41.181900000000
   -120.03730000000    41.171200000000
   -120.02960000000    41.163700000000
   -120.02170000000    41.157000000000
   -120.01510000000    41.149900000000
   -120.01060000000    41.145000000000
   -120.00610000000    41.141400000000
> break
   -116.00000000000    33.368400000000
   -115.99520000000    33.364300000000
   -115.98890000000    33.361800000000
   -115.98540000000    33.358200000000
   -115.97800000000    33.355400000000
   -115.97160000000    33.352100000000
   -115.96450000000    33.348300000000
   -115.96080000000    33.344800000000
   -115.95840000000    33.340100000000
   -115.95330000000    33.336800000000
   -115.94920000000    33.333500000000
   -115.94530000000    33.330200000000
   -115.94050000000    33.325900000000
   -115.93630000000    33.322200000000
   -115.93330000000    33.317700000000
   -115.93350000000    33.311500000000
   -115.92830000000    33.308900000000
   -115.92460000000    33.305500000000
   -115.92050000000    33.301800000000
   -115.91700000000    33.298400000000
   -115.91310000000    33.294800000000
   -115.90490000000    33.294600000000
   -115.89880000000    33.291900000000
   -115.89340000000    33.288400000000
   -115.88770000000    33.285200000000
   -115.88290000000    33.280800000000
   -115.87800000000    33.275200000000
   -115.87500000000    33.270000000000
   -115.87690000000    33.265100000000
   -115.88060000000    33.261700000000
   -115.87710000000    33.254200000000
   -115.87200000000    33.251900000000
   -115.86560000000    33.250000000000
   -115.86310000000    33.244900000000
   -115.85890000000    33.240500000000
   -115.85680000000    33.235900000000
   -115.85210000000    33.233300000000
   -115.85200000000    33.225800000000
   -115.84890000000    33.220100000000
   -115.84620000000    33.216000000000
   -115.84420000000    33.210000000000
   -115.84140000000    33.205900000000
   -115.83770000000    33.201700000000
   -115.83520000000    33.195900000000
   -115.83300000000    33.191200000000
   -115.83170000000    33.185800000000
   -115.83240000000    33.179300000000
   -115.83120000000    33.172400000000
   -115.82920000000    33.167400000000
   -115.82260000000    33.166000000000
   -115.81490000000    33.164300000000
   -115.81110000000    33.159700000000
   -115.80310000000    33.158700000000
   -115.79780000000    33.154700000000
   -115.79350000000    33.151600000000
   -115.78980000000    33.146900000000
   -115.78680000000    33.142700000000
   -115.78290000000    33.139400000000
   -115.77830000000    33.142500000000
   -115.77950000000    33.136400000000
   -115.77980000000    33.129500000000
   -115.77320000000    33.128100000000
   -115.76880000000    33.125100000000
   -115.76710000000    33.120100000000
   -115.76580000000    33.114300000000
   -115.76280000000    33.110500000000
   -115.75810000000    33.108000000000
   -115.75250000000    33.106000000000
   -115.74800000000    33.102200000000
   -115.74010000000    33.101000000000
   -115.73220000000    33.101200000000
   -115.72650000000    33.102800000000
   -115.72170000000    33.100000000000
   -115.71630000000    33.097800000000
   -115.71030000000    33.095200000000
   -115.70350000000    33.096300000000
   -115.69760000000    33.097700000000
   -115.69130000000    33.100400000000
   -115.68800000000    33.105100000000
   -115.68940000000    33.111500000000
   -115.69560000000    33.114300000000
   -115.69970000000    33.118400000000
   -115.69640000000    33.124500000000
   -115.69450000000    33.131000000000
   -115.69120000000    33.134500000000
   -115.68670000000    33.129600000000
   -115.68860000000    33.123900000000
   -115.69020000000    33.118100000000
   -115.68660000000    33.114600000000
   -115.67940000000    33.116700000000
   -115.67480000000    33.120300000000
   -115.67230000000    33.124600000000
   -115.67120000000    33.130600000000
   -115.66860000000    33.136000000000
   -115.66480000000    33.139400000000
   -115.66030000000    33.144400000000
   -115.65750000000    33.149000000000
   -115.65470000000    33.154700000000
   -115.65140000000    33.159500000000
   -115.64690000000    33.163600000000
   -115.64080000000    33.165100000000
   -115.64370000000    33.170500000000
   -115.63940000000    33.174100000000
   -115.63420000000    33.177400000000
   -115.62890000000    33.179700000000
   -115.62460000000    33.183100000000
   -115.61640000000    33.183500000000
   -115.61030000000    33.185500000000
   -115.60550000000    33.187600000000
   -115.60210000000    33.192300000000
   -115.59940000000    33.196700000000
   -115.60550000000    33.199600000000
   -115.60730000000    33.194000000000
   -115.61340000000    33.195500000000
   -115.61520000000    33.200600000000
   -115.61720000000    33.205300000000
   -115.61870000000    33.211500000000
   -115.62210000000    33.215600000000
   -115.61630000000    33.217400000000
   -115.60900000000    33.216300000000
   -115.60930000000    33.210100000000
   -115.60740000000    33.205200000000
   -115.60160000000    33.201900000000
   -115.59560000000    33.204600000000
   -115.59010000000    33.206800000000
   -115.59190000000    33.212400000000
   -115.59070000000    33.217900000000
   -115.59150000000    33.223900000000
   -115.59340000000    33.230400000000
   -115.59410000000    33.236000000000
   -115.59650000000    33.240200000000
   -115.59760000000    33.245500000000
   -115.59840000000    33.253200000000
   -115.60060000000    33.259100000000
   -115.60300000000    33.266700000000
   -115.60510000000    33.271100000000
   -115.60890000000    33.278600000000
   -115.61100000000    33.285800000000
   -115.61230000000    33.292900000000
   -115.61540000000    33.297800000000
   -115.61930000000    33.301400000000
   -115.62260000000    33.305400000000
   -115.62560000000    33.309500000000
   -115.62830000000    33.313700000000
   -115.63160000000    33.317900000000
   -115.63510000000    33.321400000000
   -115.64030000000    33.325600000000
   -115.64500000000    33.329200000000
   -115.65190000000    33.333600000000
   -115.65780000000    33.335500000000
   -115.66540000000    33.336000000000
   -115.67000000000    33.340500000000
   -115.67460000000    33.344600000000
   -115.68100000000    33.348800000000
   -115.68960000000    33.349000000000
   -115.69760000000    33.348200000000
   -115.70380000000    33.349700000000
   -115.71350000000    33.349800000000
   -115.72020000000    33.347500000000
   -115.72790000000    33.346000000000
   -115.73830000000    33.349000000000
   -115.74580000000    33.350700000000
   -115.75260000000    33.353000000000
   -115.75950000000    33.355800000000
   -115.76610000000    33.359600000000
   -115.77280000000    33.363200000000
   -115.77970000000    33.367700000000
   -115.78520000000    33.371700000000
   -115.79040000000    33.376800000000
   -115.79630000000    33.381400000000
   -115.80360000000    33.386500000000
   -115.80830000000    33.391000000000
   -115.81490000000    33.397700000000
   -115.81880000000    33.401300000000
   -115.82450000000    33.406900000000
   -115.82760000000    33.411000000000
   -115.83200000000    33.415500000000
   -115.83730000000    33.422300000000
   -115.84160000000    33.429900000000
   -115.84420000000    33.435200000000
   -115.84650000000    33.440800000000
   -115.84820000000    33.446100000000
   -115.85420000000    33.447700000000
   -115.85900000000    33.450700000000
   -115.86550000000    33.454800000000
   -115.87110000000    33.458900000000
   -115.87600000000    33.461200000000
   -115.87950000000    33.464700000000
   -115.88480000000    33.468400000000
   -115.89000000000    33.473400000000
   -115.89400000000    33.477800000000
   -115.89860000000    33.482400000000
   -115.90240000000    33.486800000000
   -115.90730000000    33.490800000000
   -115.91190000000    33.495300000000
   -115.91370000000    33.500000000000
   -115.91900000000    33.503900000000
   -115.92460000000    33.507400000000
   -115.93070000000    33.509800000000
   -115.93640000000    33.513300000000
   -115.93980000000    33.516800000000
   -115.94530000000    33.519200000000
   -115.95200000000    33.520400000000
   -115.96080000000    33.519500000000
   -115.96810000000    33.518100000000
   -115.97630000000    33.518900000000
   -115.98650000000    33.519200000000
   -115.99440000000    33.520300000000
   -116.00000000000    33.517800000000
   -116.00650000000    33.515700000000
   -116.01360000000    33.517000000000
   -116.02080000000    33.516700000000
   -116.02930000000    33.518300000000
   -116.03760000000    33.520200000000
   -116.04490000000    33.521300000000
   -116.05090000000    33.522800000000
   -116.05480000000    33.518500000000
   -116.06150000000    33.516800000000
   -116.05780000000    33.513300000000
   -116.05690000000    33.506600000000
   -116.06340000000    33.505600000000
   -116.06760000000    33.501900000000
   -116.07600000000    33.502200000000
   -116.07790000000    33.492600000000
   -116.07790000000    33.483500000000
   -116.07680000000    33.477400000000
   -116.07460000000    33.471900000000
   -116.07100000000    33.466900000000
   -116.06510000000    33.463200000000
   -116.05780000000    33.460200000000
   -116.05040000000    33.456000000000
   -116.04560000000    33.450800000000
   -116.04250000000    33.444000000000
   -116.04110000000    33.437300000000
   -116.03850000000    33.431800000000
   -116.03970000000    33.424000000000
   -116.03810000000    33.416200000000
   -116.03570000000    33.409500000000
   -116.03310000000    33.403100000000
   -116.03170000000    33.395500000000
   -116.02810000000    33.388100000000
   -116.02170000000    33.383900000000
   -116.01360000000    33.380100000000
   -116.00860000000    33.376700000000
   -116.00480000000    33.372300000000
   -116.00000000000    33.369300000000
> break
   -118.43280000000    35.708900000000
   -118.43490000000    35.704100000000
   -118.43910000000    35.701200000000
   -118.44500000000    35.697800000000
   -118.45150000000    35.696700000000
   -118.45680000000    35.692900000000
   -118.45300000000    35.689500000000
   -118.45200000000    35.682800000000
   -118.45440000000    35.677200000000
   -118.45870000000    35.673900000000
   -118.46270000000    35.670700000000
   -118.46480000000    35.665100000000
   -118.46720000000    35.660200000000
   -118.47180000000    35.656800000000
   -118.47730000000    35.654800000000
   -118.48000000000    35.649900000000
   -118.47620000000    35.643900000000
   -118.47190000000    35.647100000000
   -118.46800000000    35.651300000000
   -118.46350000000    35.654900000000
   -118.46440000000    35.647900000000
   -118.46660000000    35.642600000000
   -118.45850000000    35.643700000000
   -118.45670000000    35.649400000000
   -118.45140000000    35.653700000000
   -118.44530000000    35.655700000000
   -118.43640000000    35.657300000000
   -118.42950000000    35.658100000000
   -118.42470000000    35.655300000000
   -118.42120000000    35.650500000000
   -118.41360000000    35.650200000000
   -118.40850000000    35.647300000000
   -118.40000000000    35.647700000000
   -118.39330000000    35.646200000000
   -118.38750000000    35.648800000000
   -118.38450000000    35.653400000000
   -118.37890000000    35.655700000000
   -118.37700000000    35.661100000000
   -118.37580000000    35.667300000000
   -118.37600000000    35.673900000000
   -118.38410000000    35.672600000000
   -118.39200000000    35.671900000000
   -118.39990000000    35.673300000000
   -118.40620000000    35.675200000000
   -118.41330000000    35.674300000000
   -118.42020000000    35.677700000000
   -118.42820000000    35.678000000000
   -118.43370000000    35.675000000000
   -118.43990000000    35.671900000000
   -118.43950000000    35.680000000000
   -118.43980000000    35.687500000000
   -118.43750000000    35.692400000000
   -118.43260000000    35.696100000000
   -118.42820000000    35.699900000000
   -118.42600000000    35.704800000000
   -118.42770000000    35.711100000000
   -118.43280000000    35.708900000000
> break
   -121.14230000000    37.115500000000
   -121.13830000000    37.112300000000
   -121.13420000000    37.108400000000
   -121.13210000000    37.103100000000
   -121.13520000000    37.098400000000
   -121.14110000000    37.096700000000
   -121.14570000000    37.093700000000
   -121.14370000000    37.088800000000
   -121.14960000000    37.086700000000
   -121.15510000000    37.084700000000
   -121.16310000000    37.084900000000
   -121.17040000000    37.083800000000
   -121.16810000000    37.078700000000
   -121.16150000000    37.077600000000
   -121.15510000000    37.076100000000
   -121.15760000000    37.071700000000
   -121.16540000000    37.071100000000
   -121.17210000000    37.073600000000
   -121.17400000000    37.068800000000
   -121.18000000000    37.070200000000
   -121.18680000000    37.071100000000
   -121.18200000000    37.068300000000
   -121.17490000000    37.067200000000
   -121.16780000000    37.066200000000
   -121.17130000000    37.062200000000
   -121.16710000000    37.058700000000
   -121.16340000000    37.062100000000
   -121.15850000000    37.065300000000
   -121.15160000000    37.064400000000
   -121.14710000000    37.061600000000
   -121.14480000000    37.057000000000
   -121.14580000000    37.051500000000
   -121.14310000000    37.047000000000
   -121.14660000000    37.042800000000
   -121.14280000000    37.038900000000
   -121.14470000000    37.034200000000
   -121.13930000000    37.031100000000
   -121.13310000000    37.029200000000
   -121.12920000000    37.026000000000
   -121.12490000000    37.022600000000
   -121.12590000000    37.016600000000
   -121.11930000000    37.015000000000
   -121.11710000000    37.010000000000
   -121.11760000000    37.003400000000
   -121.11800000000    36.996700000000
   -121.11970000000    36.990200000000
   -121.12420000000    36.987200000000
   -121.12900000000    36.990100000000
   -121.13230000000    36.985100000000
   -121.12450000000    36.984200000000
   -121.11880000000    36.987400000000
   -121.11510000000    36.990800000000
   -121.11520000000    36.997500000000
   -121.11320000000    37.003200000000
   -121.10580000000    37.005500000000
   -121.10260000000    37.010000000000
   -121.10300000000    37.016800000000
   -121.10690000000    37.020400000000
   -121.11310000000    37.023300000000
   -121.10590000000    37.024400000000
   -121.09870000000    37.025400000000
   -121.09220000000    37.026700000000
   -121.09010000000    37.032000000000
   -121.08370000000    37.034400000000
   -121.07550000000    37.035600000000
   -121.06670000000    37.035300000000
   -121.06160000000    37.038200000000
   -121.06540000000    37.044800000000
   -121.07030000000    37.054500000000
   -121.07270000000    37.059200000000
   -121.07780000000    37.066900000000
   -121.08150000000    37.072900000000
   -121.08850000000    37.076000000000
   -121.09300000000    37.078900000000
   -121.09890000000    37.081300000000
   -121.10550000000    37.082500000000
   -121.10920000000    37.085900000000
   -121.11340000000    37.088900000000
   -121.11770000000    37.092500000000
   -121.11960000000    37.098400000000
   -121.12350000000    37.101700000000
   -121.12710000000    37.106400000000
   -121.13130000000    37.109700000000
   -121.13570000000    37.113700000000
   -121.14120000000    37.116000000000
> break
   -118.75190000000    37.667200000000
   -118.74680000000    37.664500000000
   -118.74210000000    37.661200000000
   -118.74150000000    37.654300000000
   -118.73780000000    37.649800000000
   -118.73620000000    37.644500000000
   -118.73390000000    37.639800000000
   -118.72890000000    37.635800000000
   -118.73190000000    37.628800000000
   -118.72580000000    37.625000000000
   -118.72240000000    37.620200000000
   -118.72180000000    37.613800000000
   -118.72000000000    37.608500000000
   -118.72150000000    37.602000000000
   -118.72660000000    37.598500000000
   -118.72970000000    37.594600000000
   -118.72810000000    37.588700000000
   -118.72350000000    37.585900000000
   -118.71550000000    37.587000000000
   -118.70690000000    37.588100000000
   -118.71270000000    37.585200000000
   -118.71670000000    37.580200000000
   -118.71500000000    37.574600000000
   -118.71890000000    37.580700000000
   -118.71510000000    37.584200000000
   -118.72190000000    37.582400000000
   -118.72500000000    37.578300000000
   -118.73260000000    37.576300000000
   -118.73580000000    37.581100000000
   -118.74300000000    37.579500000000
   -118.74480000000    37.585500000000
   -118.75200000000    37.587800000000
   -118.75720000000    37.590000000000
   -118.76050000000    37.595000000000
   -118.76450000000    37.600100000000
   -118.76880000000    37.603300000000
   -118.77340000000    37.606100000000
   -118.77130000000    37.612600000000
   -118.76480000000    37.616800000000
   -118.75810000000    37.618800000000
   -118.75060000000    37.616900000000
   -118.74270000000    37.617000000000
   -118.73700000000    37.619400000000
   -118.73840000000    37.624900000000
   -118.73870000000    37.631000000000
   -118.74270000000    37.634800000000
   -118.74890000000    37.639100000000
   -118.74810000000    37.646000000000
   -118.74850000000    37.653100000000
   -118.75160000000    37.658000000000
   -118.75180000000    37.664400000000
> break
   -119.14590000000    38.000300000000
   -119.14340000000    37.996100000000
   -119.14060000000    37.991600000000
   -119.13850000000    37.986600000000
   -119.13730000000    37.981200000000
   -119.13390000000    37.977400000000
   -119.12820000000    37.975200000000
   -119.12090000000    37.975800000000
   -119.11550000000    37.978700000000
   -119.10750000000    37.978900000000
   -119.10390000000    37.975100000000
   -119.10080000000    37.971000000000
   -119.09550000000    37.968300000000
   -119.09200000000    37.964400000000
   -119.08890000000    37.960100000000
   -119.08740000000    37.954900000000
   -119.08430000000    37.951000000000
   -119.07900000000    37.948800000000
   -119.07170000000    37.948100000000
   -119.06590000000    37.950000000000
   -119.06160000000    37.953200000000
   -119.05550000000    37.954700000000
   -119.05020000000    37.952400000000
   -119.04620000000    37.949200000000
   -119.04190000000    37.946100000000
   -119.03830000000    37.942400000000
   -119.03260000000    37.940100000000
   -119.02560000000    37.939000000000
   -119.01840000000    37.939800000000
   -119.01050000000    37.940000000000
   -119.00280000000    37.940700000000
   -118.99960000000    37.944600000000
   -118.99290000000    37.946100000000
   -118.98780000000    37.948800000000
   -118.98220000000    37.951000000000
   -118.97720000000    37.953300000000
   -118.97270000000    37.956500000000
   -118.96620000000    37.958100000000
   -118.96040000000    37.960600000000
   -118.95610000000    37.964000000000
   -118.95150000000    37.967400000000
   -118.94520000000    37.968600000000
   -118.93890000000    37.970400000000
   -118.93350000000    37.972600000000
   -118.93060000000    37.977200000000
   -118.92970000000    37.982900000000
   -118.92470000000    37.985400000000
   -118.92080000000    37.989200000000
   -118.91640000000    37.993100000000
   -118.91260000000    37.996600000000
   -118.90340000000    37.999600000000
   -118.90010000000    38.003400000000
   -118.89830000000    38.008400000000
   -118.89860000000    38.014800000000
   -118.90070000000    38.019700000000
   -118.90300000000    38.024200000000
   -118.90390000000    38.030300000000
   -118.90340000000    38.036300000000
   -118.90620000000    38.040500000000
   -118.91020000000    38.044400000000
   -118.91420000000    38.047900000000
   -118.91860000000    38.050900000000
   -118.92300000000    38.053700000000
   -118.92770000000    38.056600000000
   -118.93270000000    38.059500000000
   -118.93760000000    38.062100000000
   -118.94300000000    38.064900000000
   -118.94830000000    38.067400000000
   -118.95410000000    38.069600000000
   -118.96130000000    38.071900000000
   -118.96730000000    38.073900000000
   -118.97500000000    38.075900000000
   -118.98250000000    38.077300000000
   -118.99060000000    38.078400000000
   -118.99950000000    38.078900000000
   -119.00790000000    38.079400000000
   -119.01560000000    38.079000000000
   -119.02280000000    38.078200000000
   -119.02900000000    38.076800000000
   -119.03410000000    38.074200000000
   -119.03470000000    38.068300000000
   -119.04040000000    38.065900000000
   -119.04610000000    38.064100000000
   -119.05210000000    38.062400000000
   -119.05910000000    38.061300000000
   -119.06470000000    38.059200000000
   -119.06980000000    38.056600000000
   -119.07430000000    38.053800000000
   -119.07420000000    38.047400000000
   -119.07210000000    38.042800000000
   -119.07480000000    38.037900000000
   -119.07810000000    38.033700000000
   -119.08010000000    38.028000000000
   -119.08430000000    38.024500000000
   -119.08910000000    38.020800000000
   -119.09380000000    38.017400000000
   -119.09990000000    38.015800000000
   -119.10610000000    38.017400000000
   -119.11150000000    38.019800000000
   -119.11900000000    38.019300000000
   -119.12570000000    38.018000000000
