x y z ux uy uz sxx syy szz syz sxz sxy
(km) (km) (km) (m) (m) (m) (bar) (bar) (bar) (bar) (bar) (bar)
  -22.0000   34.0000   -7.5000   -0.0270    0.0013   -0.0442   -1.4540   -2.0406   -0.5226    0.9023   -0.7115   -0.7164 
  -22.0000   38.0000   -7.5000   -0.0211   -0.0059   -0.0387   -0.8441   -1.6267   -0.3547    0.6963   -0.3189   -0.6856 
  -22.0000   42.0000   -7.5000   -0.0161   -0.0117   -0.0323   -0.5130   -1.1625   -0.1981    0.4459   -0.0935   -0.7062 
  -22.0000   46.0000   -7.5000   -0.0126   -0.0158   -0.0265   -0.3412   -0.7606   -0.1012    0.2568    0.0126   -0.6911 
  -22.0000   50.0000   -7.5000   -0.0101   -0.0183   -0.0217   -0.2488   -0.4564   -0.0481    0.1345    0.0553   -0.6430 
  -18.0000  -50.0000   -7.5000    0.0436    0.0759    0.0040    0.0108    1.6091    0.0170    0.2565    0.0953    0.6991 
  -18.0000  -46.0000   -7.5000    0.0508    0.0843    0.0039    0.0853    1.8130    0.0124    0.2913    0.1200    0.8761 
  -18.0000  -42.0000   -7.5000    0.0593    0.0938    0.0035    0.1994    2.0299    0.0015    0.3248    0.1484    1.0928 
  -18.0000  -38.0000   -7.5000    0.0694    0.1041    0.0029    0.3680    2.2542   -0.0202    0.3527    0.1786    1.3532 
  -18.0000  -34.0000   -7.5000    0.0812    0.1154    0.0018    0.6093    2.4790   -0.0597    0.3689    0.2068    1.6585 
  -18.0000  -30.0000   -7.5000    0.0949    0.1275    0.0003    0.9429    2.6993   -0.1264    0.3649    0.2265    2.0067 
  -18.0000  -26.0000   -7.5000    0.1106    0.1403   -0.0018    1.3880    2.9171   -0.2326    0.3304    0.2280    2.3931 
  -18.0000  -22.0000   -7.5000    0.1280    0.1538   -0.0044    1.9622    3.1487   -0.3910    0.2546    0.1986    2.8146 
  -18.0000  -18.0000   -7.5000    0.1471    0.1679   -0.0073    2.6841    3.4328   -0.6064    0.1283    0.1236    3.2773 
  -18.0000  -14.0000   -7.5000    0.1676    0.1831   -0.0099    3.5830    3.8336   -0.8548   -0.0516   -0.0109    3.8063 
  -18.0000  -10.0000   -7.5000    0.1893    0.1997   -0.0109    4.7135    4.4286   -1.0318   -0.2771   -0.2142    4.4454 
  -18.0000   -6.0000   -7.5000    0.2123    0.2183   -0.0084    6.1570    5.2610   -0.8506   -0.5244   -0.4842    5.2308 
  -18.0000   -2.0000   -7.5000    0.2361    0.2387    0.0012    7.9667    6.2092    0.3189   -0.7356   -0.7769    6.1076 
  -18.0000    2.0000   -7.5000    0.2585    0.2580    0.0239    9.9895    6.7240    3.4733   -0.6390   -0.8033    6.7754 
  -18.0000    6.0000   -7.5000    0.2728    0.2690    0.0725   11.7516    5.7749    8.5100    0.9330    0.7752    6.7720 
  -18.0000   10.0000   -7.5000    0.2687    0.2650    0.1664   14.0057    3.6341    8.1989    4.6495    6.5451    7.0965 
  -18.0000   14.0000   -7.5000    0.2358    0.2488    0.2699   20.8404   -2.2731   -3.0194   -0.2340   15.3221    8.6813 
  -18.0000   18.0000   -7.5000    0.1173    0.1466    0.1915   16.2765  -27.4003   16.1675  -12.5737   20.0486   -4.2350 
  -18.0000   22.0000   -7.5000   -0.0129    0.0179    0.0178   -6.6146   -9.9279   15.0042   -2.1482    1.6252   -9.4285 
  -18.0000   26.0000   -7.5000   -0.0430   -0.0101   -0.0409   -5.0974   -2.5805    2.6229    0.2240   -1.7457   -4.5261 
  -18.0000   30.0000   -7.5000   -0.0406   -0.0156   -0.0549   -2.8477   -1.7164   -0.6994    1.3013   -1.3969   -2.2758 
  -18.0000   34.0000   -7.5000   -0.0311   -0.0202   -0.0504   -1.5143   -1.5538   -0.8068    1.2256   -0.5873   -1.5835 
  -18.0000   38.0000   -7.5000   -0.0230   -0.0248   -0.0414   -0.8754   -1.1294   -0.4608    0.7762   -0.1283   -1.3553 
  -18.0000   42.0000   -7.5000   -0.0173   -0.0279   -0.0329   -0.5735   -0.6663   -0.2236    0.4115    0.0553   -1.1870 
  -18.0000   46.0000   -7.5000   -0.0136   -0.0295   -0.0260   -0.4160   -0.3077   -0.1000    0.1885    0.1119   -1.0207 
  -18.0000   50.0000   -7.5000   -0.0111   -0.0299   -0.0208   -0.3228   -0.0665   -0.0401    0.0654    0.1186   -0.8650 
  -14.0000  -50.0000   -7.5000    0.0413    0.0776    0.0031   -0.1036    1.7322    0.0135    0.2650    0.0780    0.6084 
  -14.0000  -46.0000   -7.5000    0.0485    0.0869    0.0028   -0.0550    1.9821    0.0056    0.3011    0.0997    0.7868 
  -14.0000  -42.0000   -7.5000    0.0572    0.0975    0.0022    0.0319    2.2581   -0.0115    0.3345    0.1242    1.0138 
  -14.0000  -38.0000   -7.5000    0.0678    0.1095    0.0014    0.1768    2.5559   -0.0443    0.3595    0.1489    1.2982 
  -14.0000  -34.0000   -7.5000    0.0805    0.1228    0.0000    0.4057    2.8698   -0.1027    0.3674    0.1686    1.6462 
  -14.0000  -30.0000   -7.5000    0.0957    0.1374   -0.0019    0.7511    3.1956   -0.1996    0.3474    0.1748    2.0597 
  -14.0000  -26.0000   -7.5000    0.1135    0.1533   -0.0042    1.2485    3.5386   -0.3500    0.2870    0.1554    2.5344 
  -14.0000  -22.0000   -7.5000    0.1339    0.1706   -0.0070    1.9318    3.9264   -0.5634    0.1748    0.0965    3.0632 
  -14.0000  -18.0000   -7.5000    0.1568    0.1893   -0.0095    2.8316    4.4233   -0.8249    0.0044   -0.0147    3.6443 
  -14.0000  -14.0000   -7.5000    0.1820    0.2100   -0.0107    3.9797    5.1345   -1.0486   -0.2202   -0.1845    4.2904 
  -14.0000  -10.0000   -7.5000    0.2092    0.2336   -0.0083    5.4144    6.1782   -0.9791   -0.4772   -0.4066    5.0171 
  -14.0000   -6.0000   -7.5000    0.2381    0.2608    0.0014    7.1455    7.5840   -0.0146   -0.7035   -0.6355    5.7724 
  -14.0000   -2.0000   -7.5000    0.2671    0.2909    0.0253    8.9984    9.0577    2.9436   -0.6303   -0.6224    6.2823 
  -14.0000    2.0000   -7.5000    0.2919    0.3193    0.0785   10.4094    9.7882    8.6049    0.9424    0.7799    6.0750 
  -14.0000    6.0000   -7.5000    0.3073    0.3411    0.1921   11.3965    9.9384   11.7489    6.2809    5.9501    6.1899 
  -14.0000   10.0000   -7.5000    0.3238    0.3707    0.3852   14.4453   12.2972    0.1352    9.9977   11.6183   10.2434 
  -14.0000   14.0000   -7.5000    0.3574    0.4274    0.5880   20.9090   13.9134  -18.6345    2.3867   12.1014   16.1733 
  -14.0000   18.0000   -7.5000    0.4312    0.5250    0.7699   41.8501   34.7082  -67.3528   -6.4387   11.4611   37.9457 
  -14.0000   22.0000   -7.5000   -0.1334   -0.1382   -0.1068  -32.6772   17.6131   18.2363   13.7121  -17.5190  -13.2111 
  -14.0000   26.0000   -7.5000   -0.0819   -0.0874   -0.0740   -8.8690    4.1863    2.4802    1.8818   -3.6240   -5.6926 
  -14.0000   30.0000   -7.5000   -0.0549   -0.0666   -0.0671   -3.6318    1.4725   -1.3453    1.5927   -0.9870   -3.4233 
  -14.0000   34.0000   -7.5000   -0.0374   -0.0577   -0.0539   -1.8852    0.4007   -1.0033    1.1200   -0.0541   -2.5372 
  -14.0000   38.0000   -7.5000   -0.0267   -0.0535   -0.0411   -1.1724    0.2719   -0.4736    0.5506    0.2049   -1.9975 
  -14.0000   42.0000   -7.5000   -0.0202   -0.0503   -0.0313   -0.8136    0.3768   -0.1978    0.2003    0.2385   -1.5831 
  -14.0000   46.0000   -7.5000   -0.0160   -0.0471   -0.0241   -0.6022    0.4743   -0.0736    0.0230    0.2113   -1.2592 
  -14.0000   50.0000   -7.5000   -0.0132   -0.0439   -0.0188   -0.4646    0.5239   -0.0199   -0.0574    0.1737   -1.0084 
  -10.0000  -50.0000   -7.5000    0.0383    0.0780    0.0019   -0.2188    1.8203    0.0089    0.2664    0.0570    0.4832 
  -10.0000  -46.0000   -7.5000    0.0453    0.0881    0.0014   -0.2029    2.1160   -0.0032    0.3018    0.0746    0.6527 
  -10.0000  -42.0000   -7.5000    0.0540    0.0998    0.0007   -0.1535    2.4550   -0.0281    0.3322    0.0937    0.8795 
  -10.0000  -38.0000   -7.5000    0.0648    0.1132   -0.0005   -0.0468    2.8374   -0.0751    0.3495    0.1111    1.1796 
  -10.0000  -34.0000   -7.5000    0.0783    0.1285   -0.0021    0.1542    3.2610   -0.1574    0.3424    0.1199    1.5686 
  -10.0000  -30.0000   -7.5000    0.0948    0.1458   -0.0043    0.5014    3.7240   -0.2919    0.2967    0.1088    2.0577 
  -10.0000  -26.0000   -7.5000    0.1150    0.1652   -0.0069    1.0599    4.2335   -0.4926    0.1985    0.0631    2.6475 
  -10.0000  -22.0000   -7.5000    0.1389    0.1868   -0.0094    1.8972    4.8245   -0.7536    0.0394   -0.0313    3.3231 
  -10.0000  -18.0000   -7.5000    0.1665    0.2107   -0.0108    3.0661    5.5807   -1.0062   -0.1782   -0.1808    4.0570 
  -10.0000  -14.0000   -7.5000    0.1973    0.2377   -0.0089    4.5880    6.6327   -1.0276   -0.4344   -0.3764    4.8129 
  -10.0000  -10.0000   -7.5000    0.2307    0.2684   -0.0000    6.4279    8.0780   -0.2722   -0.6716   -0.5765    5.5089 
  -10.0000   -6.0000   -7.5000    0.2647    0.3027    0.0227    8.3864    9.7533    2.3212   -0.6527   -0.5844    5.8820 
  -10.0000   -2.0000   -7.5000    0.2953    0.3373    0.0739    9.8932   10.9564    7.7939    0.6969    0.5318    5.4219 
  -10.0000    2.0000   -7.5000    0.3172    0.3671    0.1849   10.6243   11.4850   12.6007    5.9560    5.0547    4.7190 
  -10.0000    6.0000   -7.5000    0.3394    0.4029    0.3882   12.3076   14.0485    4.8673   12.1624   10.6394    7.4174 
  -10.0000   10.0000   -7.5000    0.3827    0.4675    0.6351   13.9422   16.7071   -8.8428    9.1550    8.8259   11.3249 
  -10.0000   14.0000   -7.5000    0.4429    0.5496    0.8460   13.6764   17.0419  -14.2096    2.8497    4.1394   12.5643 
  -10.0000   18.0000   -7.5000   -0.3910   -0.4275   -0.3876    9.7808   21.2531  -16.3514    1.2292   -0.8365   13.3176 
  -10.0000   22.0000   -7.5000   -0.2530   -0.2954   -0.2017   -4.4951   23.3513   -7.6887    3.4219   -6.8899    6.7663 
  -10.0000   26.0000   -7.5000   -0.1376   -0.1934   -0.1006   -7.2528   12.7847   -0.6514    0.1956   -2.7760   -0.6862 
  -10.0000   30.0000   -7.5000   -0.0786   -0.1380   -0.0687   -4.3913    6.6886   -1.1607   -0.0215    0.0462   -2.5379 
  -10.0000   34.0000   -7.5000   -0.0500   -0.1074   -0.0501   -2.6415    3.7326   -0.7137    0.0405    0.5140   -2.4958 
  -10.0000   38.0000   -7.5000   -0.0350   -0.0891   -0.0367   -1.7110    2.4496   -0.3018   -0.1064    0.4609   -2.0436 
  -10.0000   42.0000   -7.5000   -0.0263   -0.0765   -0.0272   -1.1795    1.8396   -0.1029   -0.2018    0.3525   -1.6067 
  -10.0000   46.0000   -7.5000   -0.0208   -0.0670   -0.0206   -0.8530    1.4871   -0.0197   -0.2310    0.2632   -1.2596 
  -10.0000   50.0000   -7.5000   -0.0171   -0.0592   -0.0158   -0.6404    1.2457    0.0120   -0.2238    0.1977   -0.9956 
   -6.0000  -50.0000   -7.5000    0.0346    0.0770    0.0005   -0.3257    1.8584    0.0033    0.2594    0.0335    0.3248 
   -6.0000  -46.0000   -7.5000    0.0412    0.0876   -0.0002   -0.3476    2.1946   -0.0136    0.2917    0.0461    0.4721 
   -6.0000  -42.0000   -7.5000    0.0496    0.1000   -0.0011   -0.3462    2.5962   -0.0475    0.3155    0.0593    0.6830 
   -6.0000  -38.0000   -7.5000    0.0604    0.1146   -0.0026   -0.2951    3.0724   -0.1107    0.3199    0.0690    0.9830 
   -6.0000  -34.0000   -7.5000    0.0742    0.1318   -0.0045   -0.1464    3.6311   -0.2206    0.2895    0.0666    1.4035 
   -6.0000  -30.0000   -7.5000    0.0920    0.1519   -0.0070    0.1785    4.2786   -0.3956    0.2060    0.0376    1.9765 
   -6.0000  -26.0000   -7.5000    0.1146    0.1752   -0.0095    0.7942    5.0239   -0.6405    0.0555   -0.0366    2.7184 
   -6.0000  -22.0000   -7.5000    0.1426    0.2018   -0.0113    1.8323    5.8955   -0.9056   -0.1615   -0.1703    3.6050 
   -6.0000  -18.0000   -7.5000    0.1760    0.2319   -0.0102    3.3853    6.9671   -1.0005   -0.4222   -0.3578    4.5479 
   -6.0000  -14.0000   -7.5000    0.2140    0.2656   -0.0025    5.4218    8.3374   -0.4346   -0.6708   -0.5544    5.3822 
   -6.0000  -10.0000   -7.5000    0.2539    0.3025    0.0182    7.6846    9.9414    1.7869   -0.7167   -0.5923    5.8079 
   -6.0000   -6.0000   -7.5000    0.2910    0.3397    0.0651    9.5452   11.2046    6.8576    0.3281    0.2836    5.3140 
   -6.0000   -2.0000   -7.5000    0.3190    0.3720    0.1675   10.4412   11.6752   12.4667    4.9865    4.2193    4.1646 
   -6.0000    2.0000   -7.5000    0.3435    0.4065    0.3629   11.8231   13.7449    7.2092   11.9938   10.1276    5.8254 
   -6.0000    6.0000   -7.5000    0.3857    0.4670    0.6180   13.2509   16.4883   -6.1602   10.7541    8.9357    9.3877 
   -6.0000   10.0000   -7.5000    0.4406    0.5441    0.8451   12.3415   15.7817  -10.2989    4.5683    3.4018    9.6000 
   -6.0000   14.0000   -7.5000   -0.4241   -0.4576   -0.3948   10.6672   14.3199   -7.8608    0.7280   -0.5546    8.5323 
   -6.0000   18.0000   -7.5000   -0.3587   -0.3913   -0.2578    7.9283   14.0825   -4.3245   -0.7002   -3.1728    8.0201 
   -6.0000   22.0000   -7.5000   -0.2717   -0.3242   -0.1499    2.5918   14.0677   -0.6577   -1.8347   -4.4458    6.8771 
   -6.0000   26.0000   -7.5000   -0.1780   -0.2572   -0.0846   -2.3746   12.5785    0.7919   -3.0799   -2.5281    3.7734 
   -6.0000   30.0000   -7.5000   -0.1093   -0.1979   -0.0554   -3.5420    9.5718    0.1458   -2.3789   -0.2937    0.5500 
   -6.0000   34.0000   -7.5000   -0.0703   -0.1540   -0.0394   -2.8381    6.5366   -0.0591   -1.4195    0.3526   -0.8952 
   -6.0000   38.0000   -7.5000   -0.0488   -0.1237   -0.0287   -2.0237    4.5135   -0.0129   -0.9267    0.3844   -1.2010 
   -6.0000   42.0000   -7.5000   -0.0362   -0.1023   -0.0212   -1.4385    3.2794    0.0320   -0.6722    0.3073   -1.1239 
   -6.0000   46.0000   -7.5000   -0.0281   -0.0865   -0.0159   -1.0467    2.4964    0.0489   -0.5145    0.2328   -0.9588 
   -6.0000   50.0000   -7.5000   -0.0227   -0.0744   -0.0121   -0.7829    1.9673    0.0497   -0.4032    0.1758   -0.7950 
   -2.0000  -50.0000   -7.5000    0.0304    0.0744   -0.0010   -0.4131    1.8311   -0.0027    0.2434    0.0092    0.1392 
   -2.0000  -46.0000   -7.5000    0.0364    0.0850   -0.0019   -0.4741    2.1952   -0.0243    0.2700    0.0168    0.2491 
   -2.0000  -42.0000   -7.5000    0.0442    0.0977   -0.0031   -0.5281    2.6500   -0.0673    0.2838    0.0247    0.4223 
   -2.0000  -38.0000   -7.5000    0.0545    0.1132   -0.0048   -0.5506    3.2210   -0.1468    0.2706    0.0289    0.6950 
   -2.0000  -34.0000   -7.5000    0.0682    0.1319   -0.0070   -0.4886    3.9395   -0.2831    0.2092    0.0200    1.1204 
   -2.0000  -30.0000   -7.5000    0.0868    0.1547   -0.0095   -0.2359    4.8365   -0.4910    0.0757   -0.0200    1.7671 
   -2.0000  -26.0000   -7.5000    0.1117    0.1823   -0.0116    0.3925    5.9297   -0.7452   -0.1443   -0.1170    2.6937 
   -2.0000  -22.0000   -7.5000    0.1444    0.2149   -0.0116    1.6440    7.2107   -0.8951   -0.4334   -0.2915    3.8753 
   -2.0000  -18.0000   -7.5000    0.1851    0.2522   -0.0058    3.6867    8.6546   -0.5053   -0.7204   -0.5176    5.0959 
   -2.0000  -14.0000   -7.5000    0.2314    0.2928    0.0121    6.3330   10.1786    1.3554   -0.8236   -0.6286    5.8938 
   -2.0000  -10.0000   -7.5000    0.2773    0.3332    0.0544    8.8203   11.3627    5.9641   -0.0314    0.0357    5.6301 
   -2.0000   -6.0000   -7.5000    0.3143    0.3676    0.1475   10.2356   11.6862   12.0027    3.9530    3.4519    4.3054 
   -2.0000   -2.0000   -7.5000    0.3436    0.4002    0.3307   11.6121   13.1758    8.9437   11.2141    9.6347    5.1170 
   -2.0000    2.0000   -7.5000    0.3863    0.4555    0.5851   13.2268   16.0117   -4.5163   11.4124    9.6586    8.5888 
   -2.0000    6.0000   -7.5000    0.4411    0.5295    0.8211   12.3891   15.4137   -9.9807    5.2288    4.0725    8.9354 
   -2.0000   10.0000   -7.5000   -0.4290   -0.4757   -0.4127   10.7441   13.2489   -7.6409    0.7207   -0.2510    7.3295 
   -2.0000   14.0000   -7.5000   -0.3831   -0.4191   -0.2786    9.4762   11.6895   -3.9256   -1.3636   -2.6739    6.2243 
   -2.0000   18.0000   -7.5000   -0.3317   -0.3709   -0.1778    7.8568   10.8914   -0.9703   -2.3704   -4.0349    6.0333 
   -2.0000   22.0000   -7.5000   -0.2675   -0.3255   -0.1056    4.8855   10.6273    0.8603   -3.2733   -4.2337    6.0547 
   -2.0000   26.0000   -7.5000   -0.1960   -0.2777   -0.0617    1.1025   10.4918    1.2374   -3.7815   -2.8687    4.9874 
   -2.0000   30.0000   -7.5000   -0.1343   -0.2283   -0.0393   -1.3393    9.4304    0.7610   -3.1903   -1.1582    2.7959 
   -2.0000   34.0000   -7.5000   -0.0918   -0.1843   -0.0272   -1.9518    7.5048    0.3844   -2.2211   -0.2518    0.9865 
   -2.0000   38.0000   -7.5000   -0.0651   -0.1495   -0.0196   -1.7503    5.6608    0.2224   -1.4979    0.0541    0.0523 
   -2.0000   42.0000   -7.5000   -0.0483   -0.1232   -0.0144   -1.3911    4.2622    0.1516   -1.0417    0.1270   -0.3235 
   -2.0000   46.0000   -7.5000   -0.0373   -0.1031   -0.0107   -1.0739    3.2651    0.1118   -0.7518    0.1285   -0.4385 
   -2.0000   50.0000   -7.5000   -0.0297   -0.0876   -0.0080   -0.8298    2.5538    0.0847   -0.5591    0.1117   -0.4453 
    2.0000  -50.0000   -7.5000    0.0260    0.0700   -0.0027   -0.4695    1.7257   -0.0083    0.2186   -0.0140   -0.0607 
    2.0000  -46.0000   -7.5000    0.0311    0.0802   -0.0038   -0.5648    2.0955   -0.0339    0.2374   -0.0106   -0.0034 
    2.0000  -42.0000   -7.5000    0.0380    0.0926   -0.0052   -0.6733    2.5790   -0.0842    0.2393   -0.0057    0.1069 
    2.0000  -38.0000   -7.5000    0.0473    0.1081   -0.0071   -0.7806    3.2259   -0.1762    0.2065   -0.0017    0.3120 
    2.0000  -34.0000   -7.5000    0.0602    0.1277   -0.0094   -0.8427    4.1089   -0.3295    0.1120   -0.0055    0.6854 
    2.0000  -30.0000   -7.5000    0.0786    0.1527   -0.0116   -0.7450    5.3185   -0.5436   -0.0773   -0.0359    1.3451 
    2.0000  -26.0000   -7.5000    0.1051    0.1846   -0.0126   -0.2342    6.9142   -0.7236   -0.3834   -0.1313    2.4340 
    2.0000  -22.0000   -7.5000    0.1424    0.2242   -0.0094    1.1169    8.8052   -0.5108   -0.7674   -0.3406    3.9745 
    2.0000  -18.0000   -7.5000    0.1915    0.2700    0.0044    3.6464   10.6429    0.9665   -1.0163   -0.5950    5.5301 
    2.0000  -14.0000   -7.5000    0.2471    0.3167    0.0408    6.8602   11.8630    5.0563   -0.4407   -0.2688    6.0617 
    2.0000  -10.0000   -7.5000    0.2975    0.3562    0.1248    9.3421   11.9998   11.2689    2.9842    2.5948    4.9880 
    2.0000   -6.0000   -7.5000    0.3372    0.3894    0.2957   11.2461   12.8465   10.3190   10.2606    8.9185    5.0860 
    2.0000   -2.0000   -7.5000    0.3841    0.4403    0.5474   13.2908   15.6586   -2.7872   11.8868   10.3820    8.3220 
    2.0000    2.0000   -7.5000    0.4419    0.5122    0.7913   12.7123   15.4322   -9.8615    5.8578    5.1142    8.9849 
    2.0000    6.0000   -7.5000   -0.4273   -0.4929   -0.4354   10.8502   13.1347   -8.1698    0.8165    0.5090    7.2557 
    2.0000   10.0000   -7.5000   -0.3861   -0.4371   -0.2982    9.5114   11.2317   -4.5294   -1.6535   -2.0064    5.7610 
    2.0000   14.0000   -7.5000   -0.3480   -0.3917   -0.1978    8.5980   10.0342   -1.6692   -2.7110   -3.2910    5.1572 
    2.0000   18.0000   -7.5000   -0.3055   -0.3527   -0.1248    7.3960    9.3323    0.1007   -3.2188   -3.8210    5.2278 
    2.0000   22.0000   -7.5000   -0.2549   -0.3157   -0.0744    5.3365    9.0398    0.9549   -3.5460   -3.6014    5.3985 
    2.0000   26.0000   -7.5000   -0.1995   -0.2771   -0.0432    2.6578    8.9184    1.0788   -3.5630   -2.6616    4.9124 
    2.0000   30.0000   -7.5000   -0.1484   -0.2366   -0.0259    0.4254    8.3854    0.8178   -3.0878   -1.5230    3.6118 
    2.0000   34.0000   -7.5000   -0.1084   -0.1978   -0.0167   -0.7361    7.2519    0.5303   -2.3671   -0.7118    2.1694 
    2.0000   38.0000   -7.5000   -0.0799   -0.1643   -0.0113   -1.0856    5.8998    0.3384   -1.7164   -0.2847    1.1118 
    2.0000   42.0000   -7.5000   -0.0604   -0.1369   -0.0079   -1.0611    4.6739    0.2244   -1.2344   -0.0908    0.4813 
    2.0000   46.0000   -7.5000   -0.0469   -0.1151   -0.0056   -0.9180    3.6871    0.1551   -0.8988   -0.0087    0.1419 
    2.0000   50.0000   -7.5000   -0.0373   -0.0978   -0.0040   -0.7601    2.9275    0.1106   -0.6663    0.0238   -0.0300 
    6.0000  -50.0000   -7.5000    0.0215    0.0639   -0.0044   -0.4859    1.5368   -0.0129    0.1862   -0.0339   -0.2554 
    6.0000  -46.0000   -7.5000    0.0257    0.0731   -0.0057   -0.6030    1.8803   -0.0407    0.1961   -0.0333   -0.2602 
    6.0000  -42.0000   -7.5000    0.0314    0.0845   -0.0073   -0.7525    2.3493   -0.0944    0.1865   -0.0286   -0.2347 
    6.0000  -38.0000   -7.5000    0.0392    0.0991   -0.0093   -0.9365    3.0176   -0.1907    0.1381   -0.0177   -0.1428 
    6.0000  -34.0000   -7.5000    0.0505    0.1181   -0.0115   -1.1393    4.0118   -0.3427    0.0209    0.0003    0.0902 
    6.0000  -30.0000   -7.5000    0.0674    0.1438   -0.0130   -1.2856    5.5238   -0.5172   -0.2067    0.0165    0.6125 
    6.0000  -26.0000   -7.5000    0.0933    0.1789   -0.0120   -1.1327    7.7402   -0.4934   -0.5893   -0.0135    1.6732 
    6.0000  -22.0000   -7.5000    0.1333    0.2254   -0.0036   -0.0899   10.4933    0.4603   -1.0744   -0.1934    3.4649 
    6.0000  -18.0000   -7.5000    0.1902    0.2803    0.0233    2.5754   12.6976    3.8162   -1.0013   -0.3411    5.3733 
    6.0000  -14.0000   -7.5000    0.2555    0.3315    0.0948    6.2858   13.0642    9.9039    1.8673    1.4604    5.7220 
    6.0000  -10.0000   -7.5000    0.3144    0.3720    0.2532    9.7755   13.2073   10.9203    9.2060    7.5328    5.7649 
    6.0000   -6.0000   -7.5000    0.3740    0.4225    0.5031   13.0379   15.6572   -1.1377   12.3741   10.6579    8.6487 
    6.0000   -2.0000   -7.5000    0.4399    0.4939    0.7577   13.2132   15.7788   -9.6235    6.6832    6.1755    9.5065 
    6.0000    2.0000   -7.5000   -0.4246   -0.5097   -0.4587   11.2554   13.4804   -8.6380    1.0781    1.3948    7.6346 
    6.0000    6.0000   -7.5000   -0.3834   -0.4522   -0.3159    9.5739   11.4063   -5.0551   -1.7837   -1.3278    5.8470 
    6.0000   10.0000   -7.5000   -0.3502   -0.4058   -0.2131    8.5480   10.0187   -2.1480   -2.9670   -2.6955    4.9286 
    6.0000   14.0000   -7.5000   -0.3179   -0.3669   -0.1391    7.7528    9.0752   -0.3630   -3.3726   -3.2989    4.6973 
    6.0000   18.0000   -7.5000   -0.2817   -0.3325   -0.0866    6.7049    8.4305    0.5659   -3.4619   -3.3856    4.8220 
    6.0000   22.0000   -7.5000   -0.2404   -0.2999   -0.0509    5.1343    8.0434    0.9243   -3.4068   -3.0332    4.9121 
    6.0000   26.0000   -7.5000   -0.1963   -0.2667   -0.0284    3.2042    7.7710    0.9210   -3.1848   -2.3477    4.5863 
    6.0000   30.0000   -7.5000   -0.1543   -0.2328   -0.0154    1.4398    7.3305    0.7411   -2.7593   -1.5700    3.7586 
    6.0000   34.0000   -7.5000   -0.1188   -0.1997   -0.0084    0.2452    6.5744    0.5335   -2.2196   -0.9346    2.7169 
    6.0000   38.0000   -7.5000   -0.0912   -0.1696   -0.0046   -0.3700    5.6171    0.3679   -1.7007   -0.5163    1.7886 
    6.0000   42.0000   -7.5000   -0.0707   -0.1437   -0.0024   -0.6034    4.6503    0.2529   -1.2758   -0.2727    1.1065 
    6.0000   46.0000   -7.5000   -0.0557   -0.1221   -0.0012   -0.6413    3.7931    0.1763   -0.9544   -0.1388    0.6542 
    6.0000   50.0000   -7.5000   -0.0447   -0.1044   -0.0004   -0.5963    3.0826    0.1251   -0.7187   -0.0667    0.3695 
   10.0000  -50.0000   -7.5000    0.0174    0.0564   -0.0061   -0.4602    1.2714   -0.0158    0.1482   -0.0488   -0.4211 
   10.0000  -46.0000   -7.5000    0.0206    0.0641   -0.0076   -0.5806    1.5521   -0.0435    0.1493   -0.0495   -0.4860 
   10.0000  -42.0000   -7.5000    0.0250    0.0737   -0.0093   -0.7443    1.9482   -0.0957    0.1308   -0.0428   -0.5510 
   10.0000  -38.0000   -7.5000    0.0312    0.0861   -0.0114   -0.9685    2.5440   -0.1856    0.0764   -0.0209   -0.5999 
   10.0000  -34.0000   -7.5000    0.0401    0.1027   -0.0132   -1.2726    3.5007   -0.3149   -0.0367    0.0296   -0.5909 
   10.0000  -30.0000   -7.5000    0.0538    0.1261   -0.0137   -1.6628    5.1048   -0.4082   -0.2401    0.1262   -0.4199 
   10.0000  -26.0000   -7.5000    0.0758    0.1605   -0.0098   -2.0607    7.7411   -0.0929   -0.5776    0.2667    0.1582 
   10.0000  -22.0000   -7.5000    0.1130    0.2099    0.0058   -2.0295   11.3778    1.8161   -0.9391    0.3704    1.5682 
   10.0000  -18.0000   -7.5000    0.1730    0.2714    0.0546   -0.2498   14.1993    6.8895    0.4475    0.8316    3.7685 
   10.0000  -14.0000   -7.5000    0.2525    0.3310    0.1886    4.6363   15.0766    9.4773    7.5755    4.6766    6.0449 
   10.0000  -10.0000   -7.5000    0.3405    0.3947    0.4366   10.9674   17.0303   -1.0304   12.9932    9.1285    9.7387 
   10.0000   -6.0000   -7.5000    0.4282    0.4735    0.7110   13.4193   16.8778  -10.1276    8.0755    6.5595   10.9702 
   10.0000   -2.0000   -7.5000   -0.4237   -0.5255   -0.4858   12.0180   14.2255   -9.2825    1.6905    2.2656    8.6953 
   10.0000    2.0000   -7.5000   -0.3785   -0.4650   -0.3319   10.0357   11.9246   -5.4778   -1.8173   -0.5650    6.3732 
   10.0000    6.0000   -7.5000   -0.3470   -0.4163   -0.2245    8.6439   10.3877   -2.4251   -3.2332   -2.1380    5.1120 
   10.0000   10.0000   -7.5000   -0.3199   -0.3757   -0.1488    7.7509    9.2703   -0.5857   -3.6237   -2.8931    4.6320 
   10.0000   14.0000   -7.5000   -0.2920   -0.3408   -0.0954    6.9847    8.3901    0.3675   -3.5816   -3.1205    4.5533 
